landslide_id,latitude,longitude,date,state,district,rainfall_24h,rainfall_3day,rainfall_7day,rainfall_30day,elevation,slope,aspect,curvature,land_cover,soil_type,geology,historical_landslide_density,landslide,data_source
LS-NER-10650,27.6286,88.5311,2023-07-17,Sikkim,Namchi (South),157.3,287.2,489.2,1080.6,2205.0,49.4,184.6,-0.498,Built-up Settlement,Alluvial Soil,Phyllite & Schist,10.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10651,27.8803,88.2971,2020-09-24,Sikkim,Namchi (South),67.1,279.5,610.6,930.4,2061.0,50.7,155.6,-0.306,Built-up Settlement,Alluvial Soil,Phyllite & Schist,14.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10652,27.1431,88.5166,2024-06-20,Sikkim,Namchi (South),82.2,183.8,523.3,1216.6,1715.0,45.5,202.6,-0.569,Barren Slope,Red Sandy Soil,Phyllite & Schist,18.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10653,28.0054,88.3685,2020-09-23,Sikkim,Namchi (South),89.9,191.5,599.8,1053.3,1901.0,40.7,270.0,-0.495,Barren Slope,Sandy Loam,Phyllite & Schist,17.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10654,27.1088,88.1713,2024-10-22,Sikkim,Namchi (South),60.0,201.7,498.5,886.0,2001.0,50.6,111.6,-0.419,Barren Slope,Red Sandy Soil,Phyllite & Schist,12.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10655,27.3715,88.4043,2023-08-14,Sikkim,Namchi (South),60.0,156.6,575.4,1304.9,1966.0,44.6,190.7,-0.513,Open Forest,Red Sandy Soil,Phyllite & Schist,20.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10656,27.6937,88.5757,2024-05-06,Sikkim,Namchi (South),60.0,179.0,532.2,1322.5,2087.0,38.7,170.6,-0.373,Barren Slope,Sandy Loam,Phyllite & Schist,18.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10657,27.7487,88.7841,2024-10-16,Sikkim,Namchi (South),305.1,545.9,853.2,1136.8,2097.0,42.8,76.4,-0.149,Built-up Settlement,Sandy Loam,Phyllite & Schist,11.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10658,28.0623,88.5882,2025-10-22,Sikkim,Namchi (South),60.0,205.2,641.8,1170.4,2025.0,49.1,79.2,-0.411,Agriculture,Lateritic Soil,Phyllite & Schist,8.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10659,27.8646,88.1511,2020-06-01,Sikkim,Namchi (South),71.3,245.8,538.7,1135.0,2036.0,45.8,336.4,-0.221,Agriculture,Sandy Loam,Phyllite & Schist,6.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10660,27.148,88.7938,2024-06-16,Sikkim,Namchi (South),78.1,205.2,577.0,898.2,2370.0,48.6,148.9,-0.619,Barren Slope,Lateritic Soil,Phyllite & Schist,9.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10661,27.975,88.5527,2020-10-25,Sikkim,Namchi (South),391.0,507.4,922.6,1655.9,2332.0,42.3,24.6,-0.592,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,14.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10662,27.8446,88.12,2023-08-26,Sikkim,Namchi (South),124.1,298.5,651.9,997.0,1754.0,40.3,212.1,-0.113,Barren Slope,Lateritic Soil,Phyllite & Schist,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10663,28.0402,88.6859,2025-06-24,Sikkim,Namchi (South),725.8,854.8,1261.2,1633.9,1971.0,45.8,34.2,-0.395,Barren Slope,Lateritic Soil,Phyllite & Schist,12.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10664,27.277,88.5706,2024-05-16,Sikkim,Namchi (South),192.6,301.0,606.8,1107.4,1789.0,45.5,173.6,-0.241,Agriculture,Lateritic Soil,Phyllite & Schist,13.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10665,27.1445,88.6769,2022-09-08,Sikkim,Namchi (South),175.9,265.0,512.3,1071.5,1738.0,44.2,102.6,-0.617,Agriculture,Alluvial Soil,Phyllite & Schist,16.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10666,27.286,88.8411,2024-05-08,Sikkim,Namchi (South),60.0,311.9,618.7,1330.7,1830.0,40.3,341.4,-0.348,Barren Slope,Red Sandy Soil,Phyllite & Schist,9.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10667,27.3139,88.0052,2023-09-16,Sikkim,Namchi (South),60.0,181.0,351.5,1032.5,2119.0,41.6,260.1,-0.129,Built-up Settlement,Alluvial Soil,Phyllite & Schist,13.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10668,27.4389,88.7374,2024-07-01,Sikkim,Namchi (South),130.4,283.4,598.6,1409.0,2118.0,45.9,251.7,-0.623,Barren Slope,Sandy Loam,Phyllite & Schist,9.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10669,27.266,88.2709,2023-07-02,Sikkim,Namchi (South),151.8,269.7,558.0,1114.7,2142.0,49.1,320.3,-0.717,Agriculture,Sandy Loam,Phyllite & Schist,14.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10670,28.0546,88.1157,2020-06-06,Sikkim,Namchi (South),60.0,229.1,667.7,1269.7,2016.0,50.8,130.8,-0.64,Barren Slope,Alluvial Soil,Phyllite & Schist,16.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10671,27.1384,88.3615,2022-06-17,Sikkim,Namchi (South),60.0,219.5,467.9,806.5,2023.0,40.4,308.6,-0.707,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,12.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10672,27.7061,88.8546,2020-05-12,Sikkim,Namchi (South),130.8,356.9,657.1,1344.2,1855.0,51.4,73.8,-0.228,Barren Slope,Clay Loam,Phyllite & Schist,18.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10673,27.8443,88.6656,2024-07-19,Sikkim,Namchi (South),90.8,291.5,475.0,914.3,2020.0,40.3,216.1,-0.147,Barren Slope,Sandy Loam,Phyllite & Schist,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10674,27.1799,88.7699,2025-10-02,Sikkim,Namchi (South),60.0,304.6,696.7,1350.8,1987.0,41.1,178.1,-0.428,Barren Slope,Sandy Loam,Phyllite & Schist,16.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10675,27.7562,88.5479,2023-09-09,Sikkim,Namchi (South),60.0,248.2,566.2,879.9,2040.0,46.3,105.8,-0.692,Barren Slope,Red Sandy Soil,Phyllite & Schist,16.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10676,27.743,88.4186,2023-06-18,Sikkim,Namchi (South),60.0,187.0,364.0,810.2,1485.0,42.8,289.8,-0.725,Open Forest,Lateritic Soil,Phyllite & Schist,10.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10677,27.292,88.814,2021-08-16,Sikkim,Namchi (South),60.0,187.8,508.9,893.7,1999.0,43.4,353.4,-0.63,Barren Slope,Clay Loam,Phyllite & Schist,14.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10678,28.0458,88.8332,2021-09-10,Sikkim,Namchi (South),60.0,293.8,508.2,871.9,2229.0,43.0,174.7,-0.579,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,13.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10679,27.2405,88.3504,2020-07-19,Sikkim,Namchi (South),148.6,332.1,746.1,1226.0,2168.0,48.8,205.0,-0.486,Open Forest,Red Sandy Soil,Phyllite & Schist,11.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10680,27.6714,88.2284,2022-10-05,Sikkim,Namchi (South),329.3,530.7,770.7,1366.6,2211.0,50.7,129.4,-0.464,Agriculture,Lateritic Soil,Phyllite & Schist,13.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10681,27.2379,88.5321,2021-07-15,Sikkim,Namchi (South),60.0,291.0,717.7,1373.1,2065.0,47.5,345.7,-0.327,Barren Slope,Sandy Loam,Phyllite & Schist,18.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10682,28.053,88.6325,2020-08-20,Sikkim,Namchi (South),224.1,310.7,555.1,836.5,1415.0,44.6,168.9,-0.403,Barren Slope,Alluvial Soil,Phyllite & Schist,9.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10683,27.8283,88.7189,2025-08-14,Sikkim,Namchi (South),359.6,521.1,776.2,1330.8,2448.0,46.1,44.0,-0.752,Open Forest,Clay Loam,Phyllite & Schist,11.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10684,27.8494,88.4854,2021-09-18,Sikkim,Namchi (South),177.2,276.1,685.2,1420.5,2218.0,46.1,258.4,-0.144,Barren Slope,Alluvial Soil,Phyllite & Schist,7.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10685,27.3214,88.0737,2022-10-02,Sikkim,Namchi (South),100.0,308.9,537.6,851.9,2150.0,35.8,4.8,-0.124,Open Forest,Lateritic Soil,Phyllite & Schist,16.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10686,27.5418,88.4557,2025-09-23,Sikkim,Namchi (South),384.7,602.2,781.4,1247.5,2162.0,42.9,232.8,-0.408,Built-up Settlement,Lateritic Soil,Phyllite & Schist,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10687,28.058,88.5297,2023-09-19,Sikkim,Namchi (South),95.8,228.9,580.5,1219.8,1925.0,46.5,284.2,-0.263,Barren Slope,Sandy Loam,Phyllite & Schist,11.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10688,27.1304,88.3903,2024-05-12,Sikkim,Namchi (South),395.2,541.1,890.1,1189.6,1925.0,45.2,41.3,-0.145,Open Forest,Lateritic Soil,Phyllite & Schist,16.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10689,27.9355,88.3592,2025-06-14,Sikkim,Namchi (South),60.0,255.0,525.1,1245.3,1950.0,48.1,160.9,-0.28,Open Forest,Red Sandy Soil,Phyllite & Schist,12.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10690,27.3045,88.0759,2020-05-02,Sikkim,Namchi (South),60.0,213.8,614.8,1068.3,2180.0,46.4,219.4,-0.202,Barren Slope,Lateritic Soil,Phyllite & Schist,11.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10691,27.1476,88.8632,2025-08-16,Sikkim,Namchi (South),159.5,402.0,764.2,1570.8,2127.0,46.0,303.6,-0.57,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,9.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10692,27.7002,88.8793,2025-09-09,Sikkim,Namchi (South),582.7,681.9,1036.7,1475.4,2097.0,43.9,241.7,-0.243,Built-up Settlement,Clay Loam,Phyllite & Schist,13.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10693,27.7076,88.1381,2020-08-05,Sikkim,Namchi (South),215.7,427.6,872.2,1156.7,1738.0,45.2,223.5,-0.282,Agriculture,Lateritic Soil,Phyllite & Schist,12.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10694,27.2199,88.8204,2023-10-21,Sikkim,Namchi (South),71.3,267.5,555.7,1082.8,2194.0,36.3,89.5,-0.769,Agriculture,Clay Loam,Phyllite & Schist,16.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10695,27.5014,88.6884,2025-10-08,Sikkim,Namchi (South),226.8,404.6,581.3,1119.7,1902.0,47.3,236.7,-0.793,Built-up Settlement,Lateritic Soil,Phyllite & Schist,7.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10696,27.771,88.0174,2020-10-05,Sikkim,Namchi (South),60.0,204.7,611.3,1201.4,1945.0,40.7,170.8,-0.669,Agriculture,Clay Loam,Phyllite & Schist,8.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10697,27.6797,88.001,2020-10-21,Sikkim,Namchi (South),60.0,243.8,470.1,931.5,1912.0,48.3,121.7,-0.52,Barren Slope,Alluvial Soil,Phyllite & Schist,13.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10698,27.19,88.507,2024-07-13,Sikkim,Namchi (South),60.0,306.3,476.6,1249.2,2147.0,49.2,94.5,-0.228,Agriculture,Sandy Loam,Phyllite & Schist,7.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10699,28.0473,88.3081,2022-08-22,Sikkim,Namchi (South),60.0,216.7,440.0,1027.2,2165.0,37.1,239.2,-0.412,Agriculture,Sandy Loam,Phyllite & Schist,9.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10700,27.1231,88.046,2023-06-17,Sikkim,Namchi (South),381.5,624.2,1010.5,1627.7,1927.0,43.5,167.4,-0.724,Built-up Settlement,Alluvial Soil,Phyllite & Schist,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10701,28.0471,88.5426,2020-06-05,Sikkim,Namchi (South),164.9,276.6,603.0,1058.1,2069.0,43.4,319.2,-0.49,Barren Slope,Lateritic Soil,Phyllite & Schist,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10702,27.9592,88.3632,2023-06-10,Sikkim,Namchi (South),60.0,173.8,583.3,1083.2,2191.0,44.7,340.7,-0.546,Open Forest,Clay Loam,Phyllite & Schist,11.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10703,27.3739,88.5379,2022-08-23,Sikkim,Namchi (South),60.0,266.5,552.0,1381.6,2046.0,44.5,133.8,-0.387,Agriculture,Alluvial Soil,Phyllite & Schist,17.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10704,28.0217,88.8397,2021-10-10,Sikkim,Namchi (South),155.1,385.0,660.4,1115.9,1785.0,42.3,317.9,-0.609,Barren Slope,Sandy Loam,Phyllite & Schist,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10705,27.1185,88.6522,2024-05-24,Sikkim,Namchi (South),60.0,272.3,632.9,1093.7,2020.0,43.9,283.6,-0.792,Barren Slope,Alluvial Soil,Phyllite & Schist,16.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10706,28.0706,88.3821,2022-05-06,Sikkim,Namchi (South),64.1,168.2,452.9,773.6,2061.0,50.4,182.2,-0.666,Built-up Settlement,Clay Loam,Phyllite & Schist,15.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10707,27.5159,88.2748,2022-05-11,Sikkim,Namchi (South),60.0,160.8,517.4,801.7,2322.0,44.8,299.3,-0.307,Barren Slope,Alluvial Soil,Phyllite & Schist,12.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10708,27.43,88.7274,2020-09-18,Sikkim,Namchi (South),194.1,327.9,648.5,1053.9,2007.0,46.8,320.4,-0.453,Open Forest,Lateritic Soil,Phyllite & Schist,16.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10709,27.5842,88.7485,2020-09-07,Sikkim,Namchi (South),131.6,276.8,509.4,1052.5,2282.0,41.7,155.1,-0.222,Barren Slope,Alluvial Soil,Phyllite & Schist,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10710,27.3377,88.0731,2023-05-09,Sikkim,Namchi (South),245.6,339.4,567.7,1406.9,1980.0,36.9,76.5,-0.707,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,12.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10711,27.323,88.3664,2023-05-07,Sikkim,Namchi (South),64.9,206.6,486.9,1193.1,1896.0,47.7,59.6,-0.378,Barren Slope,Alluvial Soil,Phyllite & Schist,18.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10712,28.0403,88.2643,2022-06-21,Sikkim,Namchi (South),921.8,1057.6,1473.3,2132.0,2407.0,50.2,97.5,-0.763,Barren Slope,Red Sandy Soil,Phyllite & Schist,18.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10713,27.9834,88.1444,2022-05-27,Sikkim,Namchi (South),65.0,268.1,578.1,1308.4,1669.0,39.1,336.9,-0.678,Barren Slope,Sandy Loam,Phyllite & Schist,14.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10714,27.4679,88.303,2020-07-24,Sikkim,Namchi (South),130.6,306.5,682.7,1152.6,2055.0,46.3,127.0,-0.555,Barren Slope,Clay Loam,Phyllite & Schist,11.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10715,27.202,88.0658,2023-08-01,Sikkim,Namchi (South),117.7,296.6,705.7,1445.8,1456.0,45.3,244.5,-0.138,Built-up Settlement,Alluvial Soil,Phyllite & Schist,15.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10716,27.4374,88.1106,2023-10-06,Sikkim,Namchi (South),208.2,379.6,750.4,1235.5,1937.0,46.4,319.7,-0.384,Barren Slope,Red Sandy Soil,Phyllite & Schist,10.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10717,28.0043,88.115,2025-09-18,Sikkim,Namchi (South),137.3,290.9,471.4,1190.7,2115.0,48.0,230.2,-0.724,Barren Slope,Alluvial Soil,Phyllite & Schist,13.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10718,27.9998,88.3025,2023-05-05,Sikkim,Namchi (South),322.5,428.2,685.3,996.0,1839.0,46.3,92.8,-0.694,Agriculture,Lateritic Soil,Phyllite & Schist,15.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10719,27.9913,88.5723,2022-07-22,Sikkim,Namchi (South),60.0,281.6,469.2,1192.3,2050.0,44.9,251.8,-0.241,Barren Slope,Sandy Loam,Phyllite & Schist,10.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10720,27.5584,88.2493,2023-05-04,Sikkim,Namchi (South),60.0,208.0,547.8,1177.0,2145.0,37.6,318.5,-0.162,Agriculture,Alluvial Soil,Phyllite & Schist,12.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10721,27.5007,88.8876,2022-10-08,Sikkim,Namchi (South),380.4,592.4,880.6,1191.0,1534.0,46.1,180.3,-0.325,Barren Slope,Clay Loam,Phyllite & Schist,10.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10722,27.5559,88.7324,2024-08-12,Sikkim,Namchi (South),271.6,481.3,927.1,1429.3,2219.0,38.4,10.3,-0.134,Barren Slope,Sandy Loam,Phyllite & Schist,9.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10723,27.7169,88.4807,2021-05-02,Sikkim,Namchi (South),60.0,253.8,500.1,1099.7,1680.0,44.1,262.5,-0.61,Open Forest,Red Sandy Soil,Phyllite & Schist,10.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10724,27.9851,88.0404,2023-09-19,Sikkim,Namchi (South),60.0,208.2,542.6,861.7,1695.0,43.8,238.0,-0.111,Built-up Settlement,Clay Loam,Phyllite & Schist,19.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10725,27.2968,88.0143,2021-08-14,Sikkim,Namchi (South),60.0,289.3,595.5,1195.9,1917.0,38.7,112.1,-0.518,Barren Slope,Sandy Loam,Phyllite & Schist,9.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10726,27.5105,88.1733,2020-07-10,Sikkim,Namchi (South),75.2,278.2,620.8,1261.7,2062.0,47.4,171.1,-0.654,Barren Slope,Alluvial Soil,Phyllite & Schist,10.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10727,27.8686,88.5325,2023-10-19,Sikkim,Namchi (South),245.9,453.7,682.1,1185.7,2080.0,42.3,192.0,-0.796,Barren Slope,Clay Loam,Phyllite & Schist,11.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10728,27.4326,88.0762,2023-06-09,Sikkim,Namchi (South),126.7,253.9,436.5,722.2,1866.0,42.8,155.4,-0.404,Barren Slope,Clay Loam,Phyllite & Schist,13.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10729,27.1083,88.0993,2022-10-02,Sikkim,Namchi (South),164.1,360.1,771.9,1539.2,1787.0,44.5,257.3,-0.199,Built-up Settlement,Red Sandy Soil,Phyllite & Schist,14.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10730,27.523,88.7616,2022-08-14,Sikkim,Namchi (South),60.0,210.4,428.0,911.6,1975.0,36.9,171.6,-0.19,Barren Slope,Alluvial Soil,Phyllite & Schist,8.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10731,27.6779,88.4747,2023-07-24,Sikkim,Namchi (South),187.0,366.8,560.7,1081.6,1839.0,48.1,123.4,-0.496,Built-up Settlement,Lateritic Soil,Phyllite & Schist,10.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10732,28.0095,88.1696,2021-09-05,Sikkim,Namchi (South),78.1,329.9,732.8,1427.0,1841.0,46.5,283.3,-0.186,Barren Slope,Alluvial Soil,Phyllite & Schist,10.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10733,27.9437,88.235,2025-06-17,Sikkim,Namchi (South),293.1,509.9,792.0,1388.0,1488.0,47.7,343.5,-0.547,Built-up Settlement,Lateritic Soil,Phyllite & Schist,14.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10734,28.0106,88.0133,2020-10-13,Sikkim,Namchi (South),125.2,375.0,654.5,1120.4,1921.0,35.2,226.3,-0.743,Barren Slope,Red Sandy Soil,Phyllite & Schist,13.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10735,27.3411,88.1391,2020-05-15,Sikkim,Namchi (South),115.4,258.2,550.5,866.5,1984.0,39.9,232.0,-0.205,Open Forest,Clay Loam,Phyllite & Schist,12.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10736,27.3408,88.4145,2022-08-04,Sikkim,Namchi (South),68.1,270.0,649.8,1366.6,1855.0,46.2,245.2,-0.754,Open Forest,Alluvial Soil,Phyllite & Schist,13.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10737,27.9566,88.6497,2025-09-16,Sikkim,Namchi (South),60.0,222.3,457.1,1123.4,1905.0,46.5,1.5,-0.224,Barren Slope,Clay Loam,Phyllite & Schist,14.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10738,27.488,88.167,2021-08-26,Sikkim,Namchi (South),60.0,270.2,541.8,918.9,2126.0,42.4,67.6,-0.159,Barren Slope,Lateritic Soil,Phyllite & Schist,13.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10739,27.4273,88.1225,2024-10-18,Sikkim,Namchi (South),60.0,167.1,500.1,1283.0,2045.0,44.9,16.4,-0.57,Barren Slope,Alluvial Soil,Phyllite & Schist,9.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10740,27.9778,88.09,2021-05-21,Sikkim,Namchi (South),71.1,222.5,398.4,1067.8,2159.0,49.5,303.0,-0.189,Barren Slope,Alluvial Soil,Phyllite & Schist,9.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10741,27.7636,88.1362,2025-08-27,Sikkim,Namchi (South),60.0,253.9,444.3,860.0,1652.0,49.7,337.9,-0.607,Barren Slope,Sandy Loam,Phyllite & Schist,11.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-10742,27.2065,88.1146,2023-06-02,Sikkim,Namchi (South),237.0,356.4,699.2,1019.9,2076.0,47.0,318.9,-0.128,Barren Slope,Lateritic Soil,Phyllite & Schist,12.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
