rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,zone_id
14.6,22.2,40.6,55.3,275.73,0.37,1.3599999999999999,67.5,0.19,16,1,37.6,ZONE-HW05
8.1,13.3,22.7,37.9,293.6,0.99,2.3000000000000003,93.8,0.09,17,0,0.0,ZONE-HW01
21.2,89.7,94.1,35.0,260.83,0.32999999999999996,1.3499999999999999,69.6,0.09000000000000001,19,1,67.6,ZONE-RK03
1.6,2.1,56.3,64.6,265.65,0.59,1.59,91.5,0.63,14,1,39.7,ZONE-RK02
2.7,10.7,11.9,126.1,265.65,0.54,1.6,91.1,0.61,14,0,0.0,ZONE-RK02
55.1,59.5,72.7,142.0,275.48,0.29,1.21,62.3,0.21000000000000002,16,1,68.5,ZONE-HW05
39.1,55.4,58.0,2.8,259.01,0.24,1.1199999999999999,68.5,0.060000000000000005,19,1,66.5,ZONE-RK03
12.8,27.8,29.3,61.3,260.69,0.33999999999999997,1.3199999999999998,66.9,0.1,19,1,62.2,ZONE-RK03
0.2,46.6,64.9,2.9,293.35,0.92,2.1300000000000003,93.7,0.05,17,0,0.0,ZONE-HW01
13.3,28.5,210.6,55.0,285.36,0.58,1.68,93.3,1.07,13,1,73.4,ZONE-HW02
4.8,41.9,57.7,164.2,275.29,0.32999999999999996,1.5599999999999998,67.8,0.17,16,1,65.9,ZONE-HW05
7.0,30.9,33.5,38.9,259.1,0.32,1.24,65.9,0.15000000000000002,19,1,57.9,ZONE-RK03
26.8,75.9,88.6,17.9,264.03,0.51,1.7100000000000002,94.6,0.63,14,1,65.3,ZONE-RK02
25.5,105.4,110.4,41.9,262.93,0.34,1.94,89.7,0.78,15,1,70.2,ZONE-RK04
6.2,67.6,72.0,16.6,259.86,0.24,1.0899999999999999,69.9,0.12000000000000001,19,1,67.8,ZONE-RK03
20.9,22.5,56.4,40.9,259.82,0.22999999999999998,1.1199999999999999,66.6,0.11,19,1,70.3,ZONE-RK03
6.1,21.2,58.9,12.3,286.17,0.53,1.33,90.8,1.1400000000000001,13,0,0.0,ZONE-HW02
12.7,61.8,133.2,11.7,285.37,0.74,3.08,71.4,2.18,7,0,0.0,ZONE-HW03
2.4,11.8,34.2,36.8,265.11,0.41000000000000003,1.77,91.8,0.59,14,0,0.0,ZONE-RK02
17.1,18.9,20.7,34.8,267.01,0.8,2.75,77.9,0.32,6,0,0.0,ZONE-RK01
17.9,24.3,75.6,21.1,260.94,0.31,1.23,66.6,0.1,19,1,71.5,ZONE-RK03
32.6,100.4,118.0,18.3,287.26,0.36000000000000004,1.71,86.9,0.36000000000000004,12,1,60.2,ZONE-HW04
7.9,16.2,72.0,122.4,260.0,0.39,1.1099999999999999,67.2,0.09000000000000001,19,1,73.6,ZONE-RK03
16.8,69.0,94.3,11.9,294.23,0.9500000000000001,2.1100000000000003,93.9,0.09,17,1,47.7,ZONE-HW01
20.1,33.5,89.1,22.1,288.53,0.33,1.8399999999999999,89.9,0.43000000000000005,12,1,26.5,ZONE-HW04
1.3,148.4,156.9,312.1,259.11,0.24,1.19,66.0,0.1,19,1,68.9,ZONE-RK03
56.8,104.2,158.1,60.4,287.08,0.37,1.78,88.9,0.4,12,1,73.4,ZONE-HW04
30.2,40.5,72.0,67.6,259.25,0.21999999999999997,1.3499999999999999,66.1,0.07,19,1,70.3,ZONE-RK03
7.9,24.6,44.6,58.1,294.13,0.93,2.08,98.0,0.05,17,0,0.0,ZONE-HW01
28.5,35.3,171.5,81.8,259.83,0.21999999999999997,1.31,69.1,0.14,19,1,68.2,ZONE-RK03
26.0,50.4,126.0,1.1,264.79,0.52,1.78,94.0,0.57,14,1,65.1,ZONE-RK02
25.6,26.8,137.1,337.7,287.91,0.49,1.74,86.0,0.45,12,1,72.5,ZONE-HW04
5.2,12.3,84.8,20.4,287.65,0.45,1.79,91.7,0.41000000000000003,12,0,0.0,ZONE-HW04
30.1,33.4,40.1,270.9,263.23,0.46,1.71,89.8,0.8200000000000001,15,1,66.8,ZONE-RK04
16.8,73.1,92.7,79.0,284.19,0.6499999999999999,2.9,71.6,2.1900000000000004,7,0,0.0,ZONE-HW03
13.5,41.2,98.6,60.0,268.7,0.73,2.9099999999999997,73.7,0.32999999999999996,6,0,0.0,ZONE-RK01
8.4,18.1,91.3,18.0,259.24,0.3,1.17,69.8,0.08,19,1,71.5,ZONE-RK03
17.7,25.7,74.8,96.2,259.72,0.21999999999999997,1.15,66.2,0.09000000000000001,19,1,69.7,ZONE-RK03
3.7,5.6,12.6,65.2,294.13,0.88,2.3000000000000003,96.9,0.060000000000000005,17,0,0.0,ZONE-HW01
28.4,29.8,96.0,29.2,285.26,0.62,3.01,72.8,2.22,7,0,0.0,ZONE-HW03
9.8,89.1,109.3,43.8,260.86,0.31,1.26,65.5,0.1,19,1,68.3,ZONE-RK03
0.2,2.8,17.8,2.0,287.6,0.5,1.77,87.8,0.37,12,0,0.0,ZONE-HW04
15.0,31.7,71.4,13.4,284.59,0.61,2.83,67.3,2.16,7,0,0.0,ZONE-HW03
5.3,38.0,206.1,3.6,284.83,0.69,3.09,71.9,2.1900000000000004,7,0,0.0,ZONE-HW03
33.2,59.0,100.5,48.6,265.54,0.4,1.7000000000000002,91.8,0.63,14,1,70.2,ZONE-RK02
1.1,3.9,49.8,29.2,267.17,0.88,2.7199999999999998,75.5,0.3,6,0,0.0,ZONE-RK01
37.4,53.1,60.8,87.8,288.25,0.35000000000000003,1.89,91.2,0.37,12,1,31.2,ZONE-HW04
5.2,27.6,87.4,161.4,294.74,0.8200000000000001,2.21,92.0,0.05,17,1,57.2,ZONE-HW01
23.6,57.4,114.3,204.2,287.92,0.38,1.76,90.5,0.42000000000000004,12,1,67.5,ZONE-HW04
5.3,5.3,21.2,17.2,286.38,0.59,1.57,92.8,1.06,13,0,0.0,ZONE-HW02
16.3,46.4,91.4,1.1,259.03,0.21999999999999997,1.01,70.8,0.14,19,1,68.4,ZONE-RK03
19.6,31.3,86.0,56.9,260.3,0.29,1.25,69.7,0.07,19,1,69.0,ZONE-RK03
6.3,10.6,15.6,124.7,287.3,0.38,1.55,91.4,0.42000000000000004,12,0,0.0,ZONE-HW04
37.6,69.1,74.6,36.0,288.93,0.39,1.8399999999999999,89.5,0.37,12,1,35.3,ZONE-HW04
19.6,65.0,71.3,0.0,284.1,0.6,3.05,71.3,2.25,7,0,0.0,ZONE-HW03
18.7,31.9,46.6,0.9,288.47,0.42000000000000004,1.72,87.7,0.4,12,0,0.0,ZONE-HW04
11.7,68.8,226.9,58.4,288.03,0.44,1.8699999999999999,91.4,0.44,12,1,69.6,ZONE-HW04
10.8,13.5,53.3,33.5,268.06,0.78,2.73,72.4,0.33999999999999997,6,0,0.0,ZONE-RK01
14.0,28.8,42.5,7.0,285.78,0.62,3.05,70.9,2.1900000000000004,7,0,0.0,ZONE-HW03
5.7,8.7,18.4,305.8,284.04,0.6599999999999999,2.88,69.1,2.1700000000000004,7,0,0.0,ZONE-HW03
8.8,31.6,135.0,379.3,262.68,0.44,1.97,90.1,0.8200000000000001,15,1,71.7,ZONE-RK04
13.1,63.3,83.1,25.5,294.45,0.88,2.1700000000000004,97.6,0.07,17,1,45.5,ZONE-HW01
7.7,41.2,98.5,26.5,288.6,0.47000000000000003,1.75,87.7,0.42000000000000004,12,1,38.1,ZONE-HW04
2.1,32.1,39.0,60.5,259.35,0.22999999999999998,1.2,69.8,0.14,19,1,65.9,ZONE-RK03
17.7,53.9,123.9,144.4,261.92,0.31000000000000005,1.61,90.3,0.79,15,1,68.7,ZONE-RK04
10.4,49.7,98.0,14.5,274.06,0.21,1.3699999999999999,65.7,0.16,16,1,63.4,ZONE-HW05
0.4,10.4,39.7,67.2,294.99,0.96,2.31,96.6,0.060000000000000005,17,0,0.0,ZONE-HW01
28.5,35.1,41.8,231.7,260.71,0.37,1.24,65.6,0.060000000000000005,19,1,74.4,ZONE-RK03
1.7,21.2,65.2,54.6,288.93,0.45,1.89,90.7,0.41000000000000003,12,0,0.0,ZONE-HW04
1.3,3.1,8.7,61.7,265.65,0.41000000000000003,1.4400000000000002,92.8,0.64,14,0,0.0,ZONE-RK02
11.8,19.8,70.6,120.1,285.31,0.46,1.48,91.0,1.12,13,0,0.0,ZONE-HW02
0.6,21.3,79.7,20.4,264.31,0.47,1.73,89.7,0.57,14,1,56.9,ZONE-RK02
5.5,34.0,148.1,116.2,267.49,0.8600000000000001,2.7399999999999998,75.0,0.26,6,1,61.5,ZONE-RK01
13.1,52.4,75.1,71.7,284.72,0.73,2.86,71.5,2.1900000000000004,7,0,0.0,ZONE-HW03
9.4,15.7,76.2,56.9,261.78,0.39,1.97,90.4,0.8500000000000001,15,1,53.6,ZONE-RK04
6.7,79.4,80.5,26.6,286.89,0.49,1.61,92.3,1.1,13,0,0.0,ZONE-HW02
0.9,44.5,105.1,28.2,264.17,0.46,1.79,90.0,0.5599999999999999,14,1,68.3,ZONE-RK02
16.9,32.0,102.6,42.4,260.81,0.21,1.25,69.3,0.12000000000000001,19,1,71.2,ZONE-RK03
8.0,89.9,104.3,9.0,293.84,0.98,2.2800000000000002,97.2,0.07,17,1,57.1,ZONE-HW01
13.2,117.7,141.4,4.5,285.02,0.46,1.51,93.5,1.12,13,1,64.3,ZONE-HW02
6.2,27.4,36.2,75.1,263.28,0.42000000000000004,1.85,87.7,0.78,15,1,37.5,ZONE-RK04
91.4,109.4,131.3,35.8,285.55,0.7799999999999999,2.83,70.2,2.1900000000000004,7,0,0.0,ZONE-HW03
1.8,66.2,93.0,34.3,260.04,0.31,1.0899999999999999,68.1,0.08,19,1,69.9,ZONE-RK03
16.2,33.7,85.9,4.4,259.05,0.38,1.22,66.6,0.13,19,1,67.5,ZONE-RK03
25.2,109.9,162.2,216.4,285.97,0.62,2.82,69.2,2.21,7,1,33.9,ZONE-HW03
2.5,22.0,68.0,61.0,268.51,0.89,2.78,75.4,0.25,6,0,0.0,ZONE-RK01
7.7,20.1,26.9,34.8,286.97,0.56,1.7,91.4,1.1400000000000001,13,0,0.0,ZONE-HW02
2.7,42.5,54.2,4.2,275.69,0.25,1.3199999999999998,66.0,0.23,16,1,40.6,ZONE-HW05
12.1,39.2,142.0,60.2,260.43,0.3,1.0999999999999999,67.0,0.11,19,1,74.4,ZONE-RK03
6.4,55.1,94.0,5.8,285.91,0.43,1.47,90.5,1.06,13,0,0.0,ZONE-HW02
12.5,84.1,109.3,24.6,285.78,0.7,2.98,69.2,2.2,7,0,0.0,ZONE-HW03
2.3,7.2,35.5,63.4,275.04,0.27999999999999997,1.3099999999999998,65.0,0.19,16,1,28.7,ZONE-HW05
1.3,85.5,155.9,61.8,288.46,0.38,1.5699999999999998,89.0,0.4,12,1,69.7,ZONE-HW04
26.4,28.9,61.3,69.6,275.73,0.21999999999999997,1.2899999999999998,64.8,0.22,16,1,57.0,ZONE-HW05
26.5,72.4,88.6,198.0,286.84,0.42,1.6400000000000001,88.7,1.09,13,1,56.6,ZONE-HW02
2.0,64.4,241.3,13.6,274.31,0.27,1.5999999999999999,63.8,0.2,16,1,74.3,ZONE-HW05
19.2,20.4,46.4,50.8,260.57,0.27999999999999997,1.3699999999999999,66.8,0.08,19,1,61.6,ZONE-RK03
13.0,95.4,151.2,45.9,287.0,0.41000000000000003,1.53,86.3,0.4,12,1,68.2,ZONE-HW04
24.9,115.1,116.2,283.3,288.8,0.46,1.69,90.3,0.41000000000000003,12,1,73.6,ZONE-HW04
1.4,51.9,68.3,9.9,275.27,0.35,1.47,62.9,0.22,16,1,44.8,ZONE-HW05
8.7,39.7,63.7,3.9,284.77,0.7799999999999999,2.94,67.3,2.22,7,0,0.0,ZONE-HW03
13.7,83.5,107.7,17.1,288.47,0.43000000000000005,1.8499999999999999,90.2,0.41000000000000003,12,1,56.8,ZONE-HW04
8.8,10.3,96.2,122.5,294.12,0.8200000000000001,2.22,93.2,0.060000000000000005,17,1,56.4,ZONE-HW01
13.3,26.4,106.8,56.6,268.91,0.8,2.9,75.0,0.25,6,0,0.0,ZONE-RK01
26.2,56.1,132.8,63.9,274.36,0.19999999999999998,1.51,63.5,0.22,16,1,73.7,ZONE-HW05
8.0,103.1,142.0,65.0,287.17,0.41000000000000003,1.63,89.5,0.4,12,1,73.3,ZONE-HW04
3.7,33.2,75.6,14.3,285.87,0.48,1.6400000000000001,89.9,1.08,13,0,0.0,ZONE-HW02
0.9,28.7,100.8,51.9,265.96,0.51,1.51,90.1,0.63,14,1,61.7,ZONE-RK02
3.9,36.8,41.0,40.8,285.36,0.61,3.18,68.1,2.22,7,0,0.0,ZONE-HW03
2.7,8.8,20.1,34.2,293.78,0.86,2.1700000000000004,93.9,0.05,17,0,0.0,ZONE-HW01
0.8,16.0,51.8,46.2,264.1,0.45,1.6400000000000001,90.4,0.6,14,1,41.0,ZONE-RK02
7.2,62.0,69.9,49.3,264.54,0.46,1.62,89.4,0.5499999999999999,14,1,62.9,ZONE-RK02
1.0,3.2,45.9,58.4,267.54,0.89,2.8699999999999997,73.5,0.31,6,0,0.0,ZONE-RK01
31.6,56.1,216.8,3.5,259.61,0.27999999999999997,1.03,68.8,0.07,19,1,75.7,ZONE-RK03
1.5,2.9,13.1,54.6,286.08,0.43,1.4,93.7,1.1500000000000001,13,0,0.0,ZONE-HW02
15.6,17.0,162.9,129.2,274.9,0.19999999999999998,1.39,67.0,0.18000000000000002,16,1,75.4,ZONE-HW05
5.3,7.7,17.0,9.5,267.12,0.88,2.71,73.5,0.32,6,0,0.0,ZONE-RK01
2.0,23.9,38.0,31.0,286.68,0.44,1.6400000000000001,89.7,1.07,13,0,0.0,ZONE-HW02
68.4,103.0,251.8,10.8,275.13,0.26,1.3599999999999999,62.7,0.16,16,1,72.4,ZONE-HW05
7.2,31.5,35.5,0.3,294.76,0.8400000000000001,2.2,96.8,0.09,17,0,0.0,ZONE-HW01
16.6,47.4,73.8,47.1,286.27,0.6,1.58,89.6,1.12,13,0,0.0,ZONE-HW02
8.1,8.8,29.2,13.6,285.68,0.49,1.54,88.1,1.12,13,0,0.0,ZONE-HW02
1.6,95.8,141.5,91.3,268.22,0.7000000000000001,2.5999999999999996,73.0,0.31,6,1,68.1,ZONE-RK01
5.7,20.7,34.2,7.1,288.52,0.41000000000000003,1.81,89.9,0.36000000000000004,12,0,0.0,ZONE-HW04
3.0,50.9,107.5,55.4,268.79,0.8600000000000001,2.78,72.7,0.35,6,1,26.9,ZONE-RK01
9.7,86.4,90.2,23.1,285.77,0.5700000000000001,1.62,93.9,1.06,13,1,31.6,ZONE-HW02
6.5,52.3,297.0,19.3,262.39,0.34,1.61,86.7,0.8400000000000001,15,1,70.9,ZONE-RK04
31.1,84.4,97.1,35.7,265.63,0.53,1.7200000000000002,90.3,0.65,14,1,70.7,ZONE-RK02
7.9,122.7,132.7,112.4,267.56,0.88,2.88,73.3,0.27,6,1,69.5,ZONE-RK01
6.1,45.5,72.7,60.5,284.22,0.6599999999999999,3.0,68.0,2.1700000000000004,7,0,0.0,ZONE-HW03
26.8,75.7,176.4,4.3,259.13,0.22999999999999998,1.03,66.6,0.11,19,1,69.8,ZONE-RK03
17.7,22.2,49.1,55.7,275.46,0.25,1.54,62.1,0.25,16,1,36.7,ZONE-HW05
7.7,29.7,312.8,10.2,294.36,0.98,2.0,94.6,0.07,17,1,73.2,ZONE-HW01
16.9,32.0,39.1,12.1,285.87,0.6,1.41,92.1,1.1,13,0,0.0,ZONE-HW02
44.7,108.2,227.0,334.0,286.03,0.41000000000000003,1.59,88.3,1.1400000000000001,13,1,72.2,ZONE-HW02
3.5,16.7,72.0,46.3,285.01,0.44,1.33,91.4,1.05,13,0,0.0,ZONE-HW02
8.1,21.4,66.4,60.0,263.46,0.38,1.6300000000000001,86.5,0.77,15,1,50.8,ZONE-RK04
2.6,21.7,62.0,59.1,264.06,0.49,1.4100000000000001,93.8,0.64,14,1,56.1,ZONE-RK02
3.5,44.2,45.5,30.7,261.72,0.35000000000000003,1.74,85.3,0.78,15,1,43.6,ZONE-RK04
22.7,47.6,62.7,83.1,265.55,0.52,1.7100000000000002,92.8,0.61,14,1,55.2,ZONE-RK02
12.6,60.3,126.7,65.9,268.83,0.78,2.96,76.2,0.32999999999999996,6,1,45.4,ZONE-RK01
10.0,14.3,29.4,38.0,287.11,0.42000000000000004,1.67,86.6,0.36000000000000004,12,0,0.0,ZONE-HW04
13.7,35.3,52.3,0.5,267.59,0.78,2.6399999999999997,76.5,0.27,6,0,0.0,ZONE-RK01
10.3,20.4,86.7,1.7,267.91,0.79,2.77,75.7,0.26,6,0,0.0,ZONE-RK01
13.2,98.3,107.9,44.7,267.91,0.77,2.6799999999999997,72.6,0.31,6,1,44.1,ZONE-RK01
1.4,30.9,70.9,36.6,263.31,0.33,1.8,87.1,0.8,15,1,53.0,ZONE-RK04
11.1,79.2,90.1,1.6,259.49,0.36,1.02,66.9,0.09000000000000001,19,1,74.6,ZONE-RK03
29.7,55.5,166.2,63.6,285.62,0.58,1.61,88.9,1.08,13,1,64.4,ZONE-HW02
24.9,41.7,111.0,171.0,286.94,0.5,1.56,88.9,1.07,13,1,60.4,ZONE-HW02
12.7,18.7,34.4,15.5,275.72,0.27999999999999997,1.2799999999999998,63.2,0.24000000000000002,16,0,0.0,ZONE-HW05
4.3,15.3,55.8,62.1,264.68,0.53,1.6800000000000002,94.9,0.61,14,1,44.5,ZONE-RK02
8.3,37.0,41.3,6.4,286.23,0.48,1.3599999999999999,90.7,1.1300000000000001,13,0,0.0,ZONE-HW02
2.8,24.7,36.7,23.3,267.99,0.88,2.86,76.2,0.3,6,0,0.0,ZONE-RK01
7.7,57.8,58.5,73.4,261.98,0.45,1.98,87.0,0.8200000000000001,15,1,52.6,ZONE-RK04
16.6,64.7,199.7,1.4,260.65,0.19999999999999998,1.0,67.1,0.11,19,1,69.1,ZONE-RK03
2.5,67.7,98.4,58.2,287.39,0.42000000000000004,1.81,86.3,0.35000000000000003,12,1,51.6,ZONE-HW04
16.3,50.4,184.6,405.5,259.44,0.25,1.0699999999999998,70.1,0.07,19,1,69.6,ZONE-RK03
19.1,29.3,135.2,3.5,260.69,0.38,1.01,69.1,0.09000000000000001,19,1,73.8,ZONE-RK03
3.9,72.2,87.0,17.5,264.68,0.44,1.58,91.2,0.59,14,1,62.5,ZONE-RK02
2.2,61.0,95.7,78.7,275.95,0.4,1.5499999999999998,67.3,0.16,16,1,64.6,ZONE-HW05
4.1,46.7,118.1,26.2,260.59,0.24,1.15,67.2,0.11,19,1,75.3,ZONE-RK03
7.9,15.0,202.7,72.6,263.34,0.45,1.83,90.1,0.78,15,1,68.9,ZONE-RK04
40.9,51.7,127.8,101.6,261.61,0.46,1.95,90.1,0.8500000000000001,15,1,73.7,ZONE-RK04
17.6,118.7,143.7,9.8,262.95,0.46,1.92,88.7,0.77,15,1,70.4,ZONE-RK04
16.7,55.9,98.7,16.2,274.75,0.3,1.27,66.3,0.2,16,1,65.4,ZONE-HW05
10.5,21.7,49.6,72.5,287.95,0.42000000000000004,1.76,90.7,0.41000000000000003,12,0,0.0,ZONE-HW04
20.5,28.4,54.4,21.9,261.94,0.34,1.95,87.4,0.78,15,1,42.0,ZONE-RK04
3.3,49.2,169.2,32.4,260.87,0.27,1.22,65.8,0.060000000000000005,19,1,71.5,ZONE-RK03
20.9,89.1,182.7,14.1,285.46,0.41000000000000003,1.5,90.0,1.1,13,1,68.7,ZONE-HW02
47.0,61.2,81.9,4.5,286.61,0.46,1.45,89.1,1.07,13,0,0.0,ZONE-HW02
10.0,13.5,27.8,26.7,264.72,0.42,1.7400000000000002,92.1,0.61,14,0,0.0,ZONE-RK02
24.8,87.3,105.3,137.0,294.85,0.8200000000000001,2.0300000000000002,92.2,0.05,17,1,66.3,ZONE-HW01
29.2,72.6,80.5,82.1,285.5,0.55,1.61,93.1,1.07,13,1,35.4,ZONE-HW02
43.5,77.9,98.0,48.6,261.0,0.35,1.3,70.5,0.05,19,1,69.9,ZONE-RK03
15.6,37.0,43.4,26.2,286.57,0.48,1.46,91.5,1.12,13,0,0.0,ZONE-HW02
24.3,83.6,91.0,213.1,288.31,0.5,1.88,91.2,0.37,12,1,69.4,ZONE-HW04
6.0,38.6,108.3,117.0,262.45,0.4,1.9100000000000001,89.5,0.8200000000000001,15,1,69.0,ZONE-RK04
43.7,55.0,152.8,9.9,264.63,0.44,1.7100000000000002,93.2,0.57,14,1,70.5,ZONE-RK02
18.3,58.9,115.5,20.4,274.06,0.22999999999999998,1.5499999999999998,63.8,0.22,16,1,68.0,ZONE-HW05
31.0,36.5,39.3,88.5,285.68,0.48,1.57,90.4,1.1300000000000001,13,0,0.0,ZONE-HW02
9.7,66.4,90.6,12.9,274.6,0.32,1.43,62.2,0.16,16,1,67.1,ZONE-HW05
27.2,51.1,61.6,89.2,286.14,0.56,1.67,91.4,1.09,13,0,0.0,ZONE-HW02
10.7,38.5,69.4,123.5,284.41,0.6799999999999999,3.01,68.1,2.16,7,0,0.0,ZONE-HW03
26.5,63.6,69.2,127.8,288.28,0.36000000000000004,1.5699999999999998,90.0,0.37,12,1,55.7,ZONE-HW04
16.7,52.5,75.0,148.0,287.05,0.34,1.8599999999999999,88.3,0.37,12,1,53.0,ZONE-HW04
19.4,23.0,49.2,152.2,274.14,0.21,1.41,63.0,0.24000000000000002,16,1,57.3,ZONE-HW05
0.7,98.3,155.1,69.9,260.98,0.22999999999999998,1.17,69.5,0.09000000000000001,19,1,75.2,ZONE-RK03
4.7,13.3,155.7,24.8,261.76,0.34,1.77,89.3,0.8,15,1,71.1,ZONE-RK04
22.4,37.4,44.9,0.8,294.17,0.9,2.27,93.7,0.05,17,0,0.0,ZONE-HW01
11.8,123.4,146.4,30.9,259.89,0.36,1.24,66.5,0.08,19,1,72.5,ZONE-RK03
6.3,28.4,57.5,148.4,287.92,0.42000000000000004,1.79,87.7,0.44,12,1,31.3,ZONE-HW04
10.6,31.9,39.3,284.2,293.78,0.96,2.3400000000000003,94.5,0.05,17,1,56.5,ZONE-HW01
4.3,6.6,61.0,63.3,284.92,0.7799999999999999,2.87,70.4,2.1900000000000004,7,0,0.0,ZONE-HW03
8.0,24.5,101.4,15.2,267.48,0.8700000000000001,2.71,75.8,0.27999999999999997,6,0,0.0,ZONE-RK01
25.7,57.1,84.2,42.9,265.4,0.54,1.49,92.0,0.65,14,1,63.6,ZONE-RK02
4.4,46.2,82.2,27.1,285.15,0.42,1.61,90.0,1.1,13,0,0.0,ZONE-HW02
13.6,177.3,205.9,177.4,293.41,0.81,2.0100000000000002,95.8,0.07,17,1,71.7,ZONE-HW01
6.3,8.0,19.4,38.0,286.49,0.5700000000000001,1.46,88.1,1.06,13,0,0.0,ZONE-HW02
3.7,3.7,127.0,130.0,259.65,0.35,1.19,65.4,0.1,19,1,69.6,ZONE-RK03
20.3,25.8,32.2,4.9,287.28,0.46,1.8399999999999999,87.0,0.35000000000000003,12,0,0.0,ZONE-HW04
19.3,98.6,126.8,8.9,264.35,0.42,1.7000000000000002,90.0,0.62,14,1,66.6,ZONE-RK02
10.8,23.7,47.2,68.0,293.31,0.87,2.0900000000000003,92.2,0.07,17,0,0.0,ZONE-HW01
19.0,22.5,24.3,362.1,262.38,0.31000000000000005,1.85,88.1,0.8200000000000001,15,1,69.4,ZONE-RK04
4.0,5.7,16.2,2.8,264.78,0.46,1.4200000000000002,89.0,0.63,14,0,0.0,ZONE-RK02
7.5,56.1,77.0,41.1,263.36,0.37,1.7,85.5,0.79,15,1,64.2,ZONE-RK04
16.9,38.2,137.0,140.7,286.64,0.54,1.33,93.8,1.06,13,1,67.7,ZONE-HW02
0.1,45.3,76.2,314.7,260.45,0.21,1.21,69.9,0.08,19,1,72.9,ZONE-RK03
9.9,139.9,210.1,20.0,263.37,0.38,1.77,86.4,0.76,15,1,70.5,ZONE-RK04
11.6,157.0,254.4,7.2,267.8,0.76,2.76,74.8,0.26,6,1,74.4,ZONE-RK01
18.4,31.1,31.5,36.2,285.09,0.58,1.46,92.6,1.1,13,0,0.0,ZONE-HW02
4.0,55.3,75.9,123.0,265.43,0.56,1.77,92.4,0.58,14,1,63.1,ZONE-RK02
0.0,11.0,24.8,18.6,286.96,0.54,1.57,93.8,1.12,13,0,0.0,ZONE-HW02
1.1,7.3,47.8,24.1,285.35,0.55,1.58,93.9,1.12,13,0,0.0,ZONE-HW02
8.1,22.3,126.6,165.0,264.67,0.52,1.6300000000000001,91.3,0.61,14,1,68.9,ZONE-RK02
10.2,22.2,27.8,214.6,267.47,0.8200000000000001,2.96,73.9,0.32,6,0,0.0,ZONE-RK01
0.9,11.5,29.2,27.0,262.74,0.31000000000000005,1.75,86.8,0.77,15,0,0.0,ZONE-RK04
2.7,48.6,55.1,70.5,262.78,0.35000000000000003,1.8900000000000001,90.9,0.79,15,1,58.1,ZONE-RK04
2.0,4.2,124.3,14.8,259.56,0.32999999999999996,1.3,68.1,0.15000000000000002,19,1,72.0,ZONE-RK03
25.8,49.4,53.5,217.8,294.5,0.85,2.29,94.1,0.05,17,1,54.0,ZONE-HW01
4.3,63.2,72.4,134.7,263.1,0.44,1.69,90.2,0.8,15,1,64.9,ZONE-RK04
0.2,21.7,95.1,191.1,267.13,0.8,2.98,72.3,0.35,6,1,44.5,ZONE-RK01
36.0,87.4,196.9,15.6,259.18,0.32,1.33,70.6,0.07,19,1,68.6,ZONE-RK03
5.0,15.2,38.9,35.0,287.62,0.44,1.5999999999999999,87.1,0.37,12,0,0.0,ZONE-HW04
11.8,17.0,75.8,12.8,294.15,0.99,2.08,97.2,0.05,17,0,0.0,ZONE-HW01
5.6,26.6,106.2,94.2,285.8,0.43,1.48,91.0,1.12,13,1,43.2,ZONE-HW02
15.6,20.7,60.3,6.4,287.04,0.38,1.8399999999999999,90.6,0.44,12,0,0.0,ZONE-HW04
7.1,23.1,25.1,22.4,274.31,0.35,1.2999999999999998,64.8,0.2,16,0,0.0,ZONE-HW05
46.7,138.8,160.5,3.1,285.12,0.7,2.93,71.3,2.1700000000000004,7,0,0.0,ZONE-HW03
3.0,17.9,165.5,10.7,261.51,0.47000000000000003,1.8900000000000001,87.2,0.79,15,1,69.6,ZONE-RK04
21.6,25.1,223.9,33.6,285.94,0.6699999999999999,3.0,70.8,2.21,7,0,0.0,ZONE-HW03
22.4,35.0,84.4,14.9,285.77,0.7999999999999999,2.85,72.6,2.1700000000000004,7,0,0.0,ZONE-HW03
2.4,85.8,210.6,152.9,285.91,0.75,3.1,69.1,2.22,7,1,40.8,ZONE-HW03
14.7,64.2,67.8,28.5,286.39,0.53,1.67,92.4,1.07,13,0,0.0,ZONE-HW02
5.6,35.9,57.9,11.3,268.84,0.77,2.88,72.2,0.32,6,0,0.0,ZONE-RK01
13.6,64.1,88.2,9.9,259.52,0.29,1.27,66.5,0.11,19,1,74.2,ZONE-RK03
3.3,11.4,29.2,72.1,259.02,0.35,1.26,70.5,0.09000000000000001,19,1,62.3,ZONE-RK03
13.8,49.5,72.0,121.6,265.04,0.44,1.57,94.0,0.58,14,1,65.4,ZONE-RK02
3.4,22.4,103.1,13.9,275.32,0.27999999999999997,1.3199999999999998,64.5,0.24000000000000002,16,1,62.7,ZONE-HW05
1.7,66.2,87.2,80.6,264.22,0.51,1.7200000000000002,93.9,0.58,14,1,65.6,ZONE-RK02
0.4,35.5,54.5,4.0,285.4,0.6,2.87,70.0,2.16,7,0,0.0,ZONE-HW03
14.1,22.4,46.9,5.9,285.05,0.73,3.09,68.0,2.1900000000000004,7,0,0.0,ZONE-HW03
2.4,13.0,17.7,169.2,259.4,0.24,1.38,67.7,0.13,19,1,63.2,ZONE-RK03
