location,zone_id,ward,rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,data_source
Dispur Capital Zone,ZONE-NE02,Ward 22,3.2,12.5,22.3,13.2,58.21,0.52,2.46,88.8,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.6,12.0,24.5,6.8,58.03,0.49,2.08,88.4,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.3,12.9,23.8,0.0,58.09,0.48,2.1,88.7,0.57,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,3.3,11.4,23.3,0.0,58.26,0.54,2.05,88.4,0.61,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.5,13.2,28.3,7.3,58.08,0.49,2.04,88.3,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,3.4,12.5,31.7,7.3,58.06,0.48,2.25,89.6,0.6,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,3.3,11.9,24.9,2.0,58.14,0.52,2.21,87.0,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,3.1,13.7,21.0,15.6,57.82,0.49,2.17,87.6,0.57,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.9,11.2,26.6,17.4,57.95,0.52,2.29,87.6,0.64,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.5,10.1,22.6,3.4,58.06,0.48,2.2,89.3,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,3.1,14.6,28.7,0.0,58.16,0.44,2.18,88.1,0.6,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.9,12.2,19.9,10.5,57.63,0.53,2.19,88.0,0.62,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.8,11.1,25.4,0.0,58.01,0.53,2.24,88.3,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.9,10.1,22.2,0.0,57.67,0.57,1.97,89.3,0.62,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.9,13.1,24.8,10.2,57.81,0.5,2.23,89.0,0.62,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,3.4,14.6,23.8,6.1,57.94,0.56,1.99,86.5,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,3.1,12.2,20.5,0.0,57.89,0.41,2.23,87.5,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,3.3,10.7,30.3,19.6,57.98,0.48,2.16,87.0,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.7,13.3,21.1,13.1,58.02,0.56,2.18,90.2,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,2.8,13.2,21.1,0.0,57.9,0.43,2.18,87.3,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.8,58.11,0.47,2.12,85.4,0.63,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,8.1,58.13,0.54,1.97,88.4,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,9.8,58.28,0.51,2.14,87.8,0.6,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.96,0.56,2.13,87.6,0.61,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,11.2,57.74,0.54,2.0,87.8,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,58.19,0.47,2.03,87.4,0.62,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,58.32,0.53,2.14,86.9,0.6,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,7.0,57.71,0.55,2.2,86.1,0.57,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,58.43,0.58,2.27,87.5,0.63,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,3.0,58.32,0.51,2.0,88.9,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,25.2,58.19,0.49,1.95,89.0,0.62,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.99,0.52,2.2,88.1,0.6,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.93,0.51,2.06,87.8,0.61,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,8.4,57.57,0.48,2.22,87.5,0.57,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,20.1,58.13,0.52,2.17,87.8,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.7,0.52,2.07,88.6,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.84,0.52,2.08,88.8,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.91,0.56,2.1,89.4,0.61,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,58.06,0.52,2.04,87.9,0.54,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,6.8,57.86,0.5,2.12,88.9,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,1.1,57.89,0.54,2.18,87.7,0.61,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,8.3,57.84,0.59,2.07,88.8,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,1.1,57.66,0.54,2.0,88.5,0.56,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,58.14,0.52,2.12,89.5,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,4.6,58.33,0.5,2.31,87.8,0.54,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,58.46,0.47,2.16,87.2,0.59,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,10.3,58.08,0.5,2.04,86.2,0.63,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.85,0.56,2.17,88.1,0.56,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,2.7,57.42,0.54,2.21,87.8,0.6,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,1.8,58.13,0.55,2.23,89.0,0.61,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.82,0.44,1.98,89.3,0.58,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,5.4,57.78,0.49,2.18,87.8,0.63,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,58.16,0.48,2.17,89.2,0.63,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.82,0.54,2.07,88.4,0.61,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Dispur Capital Zone,ZONE-NE02,Ward 22,0.0,0.0,0.0,0.0,57.89,0.44,2.09,87.2,0.62,14,0,0.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,55.5,232.8,488.3,263.7,51.49,0.24,0.98,82.6,0.06,22,1,85.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,58.4,232.1,485.4,254.6,51.84,0.23,1.1,83.2,0.06,22,1,81.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,51.2,223.6,461.3,262.8,51.32,0.19,0.95,80.8,0.05,22,1,79.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,54.8,211.9,525.3,235.5,51.52,0.29,0.89,82.0,0.06,22,1,82.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,59.9,202.5,494.6,271.4,51.54,0.24,1.21,80.7,0.06,22,1,84.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,53.0,227.1,468.0,251.5,51.58,0.16,1.17,81.8,0.05,22,1,85.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,55.5,224.7,400.0,265.9,51.65,0.15,1.21,81.4,0.05,22,1,80.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,60.8,226.1,521.2,268.3,51.7,0.14,0.8,80.9,0.11,22,1,84.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,59.2,209.7,487.6,264.0,51.48,0.22,0.74,81.8,0.06,22,1,83.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,54.7,236.3,470.3,253.9,51.64,0.16,1.22,81.7,0.09,22,1,84.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,51.6,240.6,473.5,257.5,51.64,0.2,1.08,81.5,0.05,22,1,82.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,62.6,209.1,412.3,279.4,51.55,0.25,1.11,81.7,0.06,22,1,78.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,64.8,232.3,488.8,257.3,51.6,0.12,1.26,80.7,0.02,22,1,81.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,48.1,210.5,509.0,262.7,51.74,0.21,0.94,82.1,0.02,22,1,78.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,56.3,205.7,562.7,265.2,51.64,0.19,1.18,82.3,0.02,22,1,80.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,59.3,230.1,494.9,277.1,51.49,0.12,1.0,82.1,0.04,22,1,81.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,51.7,222.8,497.3,264.9,51.36,0.25,1.21,81.3,0.05,22,1,82.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,61.0,215.7,493.2,268.2,51.35,0.23,1.01,83.5,0.08,22,1,85.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,55.8,239.0,436.8,265.1,51.42,0.12,1.22,83.3,0.08,22,1,83.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,57.7,194.1,477.8,259.0,51.49,0.22,1.1,81.3,0.06,22,1,82.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,54.3,234.8,493.5,252.4,51.5,0.2,1.1,81.4,0.06,22,1,83.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,58.6,228.0,501.9,268.8,51.65,0.22,1.11,82.3,0.03,22,1,84.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,56.4,189.5,512.4,263.2,52.09,0.2,1.04,81.0,0.02,22,1,79.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,48.8,235.1,504.3,263.2,51.65,0.19,1.12,79.6,0.05,22,1,85.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,53.9,175.1,527.0,250.2,51.48,0.18,1.04,82.7,0.07,22,1,82.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,51.3,188.3,472.1,234.7,51.44,0.19,1.1,81.7,0.04,22,1,82.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,65.3,216.5,399.3,256.5,51.34,0.2,1.02,82.1,0.08,22,1,79.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,48.1,245.9,472.2,253.5,51.44,0.21,1.07,81.5,0.03,22,1,85.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,60.7,226.0,538.0,263.8,51.33,0.22,1.05,82.5,0.1,22,1,79.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,61.7,199.2,450.0,255.5,51.39,0.13,1.25,84.9,0.05,22,1,83.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,51.2,205.4,543.0,263.3,51.29,0.24,1.27,83.3,0.04,22,1,83.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,50.4,240.8,434.9,256.4,51.09,0.18,1.07,82.5,0.06,22,1,85.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,49.6,204.4,422.4,252.6,51.1,0.22,1.08,81.1,0.06,22,1,83.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,61.9,218.1,456.7,261.3,51.46,0.15,1.1,80.8,0.04,22,1,82.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,64.2,189.9,423.6,254.1,51.83,0.25,1.16,83.2,0.03,22,1,79.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,58.0,234.4,557.8,306.0,51.64,0.11,1.14,80.6,0.08,22,1,79.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,78.9,250.0,500.4,324.0,51.55,0.23,1.06,82.5,0.02,22,1,78.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,75.8,219.7,565.4,330.9,51.3,0.21,1.08,80.2,0.04,22,1,78.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,63.5,211.4,490.2,299.7,51.65,0.26,1.14,82.0,0.07,22,1,83.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,46.2,244.4,508.6,311.4,51.43,0.18,1.02,82.4,0.03,22,1,78.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,58.2,307.4,537.5,324.9,51.55,0.22,1.19,82.4,0.05,22,1,81.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,58.1,248.4,646.8,306.5,51.53,0.21,1.02,82.4,0.05,22,1,82.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,84.7,251.1,626.8,319.4,51.6,0.21,0.93,81.6,0.02,22,1,82.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,61.9,290.5,564.5,295.2,51.63,0.18,1.2,81.5,0.03,22,1,80.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,52.9,269.1,473.1,313.6,51.18,0.2,0.98,79.0,0.03,22,1,85.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,66.2,275.1,544.5,305.4,51.57,0.12,1.22,81.7,0.06,22,1,85.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,62.7,265.0,563.9,309.4,51.43,0.23,1.2,82.5,0.05,22,1,82.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,63.0,304.3,506.8,308.4,51.19,0.2,1.16,81.4,0.06,22,1,82.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,57.3,236.4,657.5,325.7,51.16,0.23,1.06,81.2,0.04,22,1,80.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,77.1,261.4,530.0,302.6,51.64,0.23,1.04,83.2,0.03,22,1,83.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,59.3,269.9,580.2,304.1,51.51,0.21,1.22,80.2,0.07,22,1,79.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,57.8,289.8,510.7,303.5,51.72,0.23,1.08,81.0,0.05,22,1,79.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,66.8,235.3,574.5,326.1,51.55,0.12,1.05,81.9,0.06,22,1,80.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,63.9,207.3,528.5,319.4,51.33,0.23,1.16,82.0,0.07,22,1,82.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,64.7,241.7,542.8,305.7,51.54,0.21,1.11,81.4,0.07,22,1,82.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,73.5,252.1,587.4,303.6,51.46,0.23,1.1,81.7,0.06,22,1,82.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,59.8,299.7,627.8,303.4,51.46,0.15,1.06,81.6,0.06,22,1,84.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,58.2,223.9,528.5,301.7,51.51,0.23,1.08,82.3,0.08,22,1,85.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,59.0,257.8,538.9,320.1,50.92,0.24,1.1,81.0,0.02,22,1,78.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,74.7,251.5,578.6,322.7,51.38,0.15,1.13,83.9,0.04,22,1,79.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,58.0,295.8,518.6,352.9,51.53,0.21,1.2,81.3,0.03,22,1,82.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,71.0,295.1,434.1,297.3,51.44,0.26,1.12,83.4,0.1,22,1,79.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,68.6,252.0,525.1,307.2,51.44,0.22,1.25,81.6,0.02,22,1,83.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,60.1,252.4,651.2,316.7,51.32,0.16,0.82,81.9,0.05,22,1,83.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,53.3,268.0,620.7,307.9,51.67,0.14,1.06,82.7,0.03,22,1,84.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,56.1,237.6,527.6,310.9,51.34,0.1,0.99,80.6,0.05,22,1,82.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,68.6,213.1,578.6,305.4,51.47,0.18,1.2,80.5,0.02,22,1,81.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,74.7,268.2,447.3,291.8,51.8,0.16,1.15,82.5,0.03,22,1,81.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,61.2,240.3,636.7,325.0,51.27,0.14,1.13,81.6,0.09,22,1,79.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,61.3,278.7,558.7,309.2,51.45,0.16,0.97,79.9,0.02,22,1,80.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,76.7,276.7,818.9,462.1,51.38,0.25,0.96,82.8,0.06,22,1,80.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,92.0,379.1,709.2,438.4,51.14,0.2,1.08,82.0,0.05,22,1,78.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,89.5,333.1,725.8,455.6,51.56,0.18,1.15,82.1,0.03,22,1,84.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,90.6,323.1,643.2,461.4,51.26,0.27,1.14,81.9,0.02,22,1,78.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,90.7,341.6,661.4,448.0,51.99,0.13,1.3,83.0,0.08,22,1,81.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,86.9,363.1,590.4,461.7,51.41,0.25,0.95,83.3,0.03,22,1,84.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,74.8,304.4,865.8,450.4,51.58,0.2,1.07,80.6,0.09,22,1,84.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,89.7,312.6,761.6,457.5,51.63,0.22,1.28,82.0,0.07,22,1,85.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,78.2,283.9,799.2,447.8,51.38,0.18,1.14,81.5,0.04,22,1,84.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,75.1,361.6,761.1,448.7,51.43,0.18,1.09,83.1,0.04,22,1,85.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,86.2,317.0,857.4,453.7,51.49,0.14,1.1,79.8,0.02,22,1,85.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,81.1,338.0,598.2,446.6,51.22,0.25,1.19,82.2,0.08,22,1,85.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,80.6,328.1,756.9,448.9,51.5,0.26,1.01,82.5,0.05,22,1,84.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,80.5,294.2,700.4,424.7,51.96,0.25,1.04,81.7,0.04,22,1,83.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Brahmaputra River Bank,ZONE-NE03,Ward 08,87.7,361.3,624.6,458.4,51.69,0.21,1.09,83.5,0.04,22,1,83.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
