state,district,soil_type,nitrogen,phosphorus,potassium,ph_level,rainfall_mm,temperature_c,crop,season,yield_q_acre,cost_per_acre,mandi_price_per_q,peak_selling_month,peak_selling_window,weather_risk
Uttarakhand,Udham Singh Nagar,Clay,85,58,57,6.6,1078.2,23.1,Paddy (Rice),Kharif,26.3,8079.0,2223.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,90,55,51,5.9,1104.2,26.1,Paddy (Rice),Kharif,20.6,8273.0,2176.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,91,48,39,6.0,1013.4,27.9,Paddy (Rice),Kharif,28.8,8261.0,2395.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,116,57,44,6.4,1338.4,23.8,Paddy (Rice),Kharif,21.1,8206.0,2358.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,100,36,47,6.1,988.7,25.2,Paddy (Rice),Kharif,20.4,7600.0,2429.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,100,34,65,6.4,1283.0,25.3,Paddy (Rice),Kharif,26.7,7596.0,2254.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,94,52,47,6.4,1258.8,26.3,Paddy (Rice),Kharif,28.8,8270.0,2365.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,98,47,32,6.3,1088.7,22.9,Paddy (Rice),Kharif,17.9,7524.0,2178.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,108,35,50,6.6,987.6,25.8,Paddy (Rice),Kharif,20.0,8126.0,2408.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,104,42,51,6.2,1000.1,25.7,Paddy (Rice),Kharif,20.0,7998.0,2308.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,116,39,58,6.0,1191.2,24.7,Paddy (Rice),Kharif,19.2,8207.0,2217.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,92,40,52,6.7,982.6,25.4,Paddy (Rice),Kharif,26.4,7470.0,2259.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,98,58,38,6.6,1244.0,29.1,Paddy (Rice),Kharif,21.0,8097.0,2343.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,122,49,48,6.0,1212.7,23.2,Paddy (Rice),Kharif,32.2,7978.0,2254.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,90,46,37,5.5,1192.6,27.5,Paddy (Rice),Kharif,25.0,7472.0,2439.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,92,52,43,6.1,801.7,24.0,Paddy (Rice),Kharif,23.6,7771.0,2308.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,90,70,61,6.1,1062.7,23.1,Paddy (Rice),Kharif,27.6,7561.0,2255.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,92,45,59,5.9,1185.1,24.7,Paddy (Rice),Kharif,31.2,8165.0,2447.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,102,48,42,6.5,889.9,19.0,Paddy (Rice),Kharif,24.4,7889.0,2469.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,89,38,43,6.4,1129.6,23.4,Paddy (Rice),Kharif,21.5,7444.0,2462.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,98,65,52,6.3,883.8,24.7,Paddy (Rice),Kharif,26.6,8367.0,2414.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,86,59,37,6.5,1234.3,23.5,Paddy (Rice),Kharif,21.3,7580.0,2368.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,84,39,52,6.3,977.2,26.7,Paddy (Rice),Kharif,28.7,8349.0,2265.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,120,60,65,6.6,1346.0,27.4,Paddy (Rice),Kharif,18.6,7427.0,2378.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,112,51,56,6.5,1134.5,24.8,Paddy (Rice),Kharif,19.6,7570.0,2216.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,88,66,52,6.0,1252.9,23.9,Paddy (Rice),Kharif,19.0,7528.0,2339.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,103,65,43,6.1,1126.5,25.8,Paddy (Rice),Kharif,21.9,7674.0,2173.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,104,45,60,6.1,1097.8,22.8,Paddy (Rice),Kharif,28.2,7959.0,2185.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,91,64,44,6.2,1011.5,25.5,Paddy (Rice),Kharif,28.8,8014.0,2263.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,92,53,59,6.3,1173.8,23.4,Paddy (Rice),Kharif,18.7,7978.0,2225.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,124,67,58,7.0,1128.6,23.5,Paddy (Rice),Kharif,20.0,8350.0,2272.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,85,34,37,6.5,1028.0,26.7,Paddy (Rice),Kharif,20.2,8256.0,2298.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,80,54,46,5.9,1083.7,26.7,Paddy (Rice),Kharif,20.4,7502.0,2331.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,96,58,50,6.1,1274.6,24.7,Paddy (Rice),Kharif,29.7,7800.0,2342.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,100,52,34,5.8,1137.0,25.3,Paddy (Rice),Kharif,28.2,8306.0,2344.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,107,48,33,6.0,1138.2,26.0,Paddy (Rice),Kharif,30.2,7456.0,2258.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,93,47,37,7.0,1239.5,25.4,Paddy (Rice),Kharif,21.4,7904.0,2283.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,116,39,40,5.7,1154.0,25.4,Paddy (Rice),Kharif,28.9,7915.0,2417.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,127,44,50,6.1,1020.0,29.4,Paddy (Rice),Kharif,20.0,8196.0,2428.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,92,51,49,6.0,957.5,25.3,Paddy (Rice),Kharif,29.8,8166.0,2379.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,85,44,58,6.3,1100.9,23.1,Paddy (Rice),Kharif,25.7,8042.0,2211.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,118,44,42,6.1,1299.8,22.1,Paddy (Rice),Kharif,18.3,7483.0,2189.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,95,38,61,6.0,1176.3,26.7,Paddy (Rice),Kharif,22.3,7905.0,2379.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,82,55,70,6.3,967.8,22.6,Paddy (Rice),Kharif,20.0,8045.0,2249.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,87,69,59,6.0,1096.5,26.0,Paddy (Rice),Kharif,21.4,7455.0,2450.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,101,61,33,6.9,1018.9,25.8,Paddy (Rice),Kharif,18.8,7799.0,2178.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,99,44,42,5.7,1034.1,28.2,Paddy (Rice),Kharif,22.1,7879.0,2266.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,96,34,43,6.2,1066.9,27.9,Paddy (Rice),Kharif,27.7,8368.0,2413.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,72,50,37,6.3,959.3,25.2,Paddy (Rice),Kharif,26.1,7782.0,2474.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,85,61,37,5.8,1250.4,23.0,Paddy (Rice),Kharif,19.3,8054.0,2202.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,91,56,54,6.2,928.7,25.5,Paddy (Rice),Kharif,24.5,7832.0,2278.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,97,62,33,6.0,975.7,24.3,Paddy (Rice),Kharif,20.1,7711.0,2232.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,97,42,52,6.9,1151.8,18.4,Paddy (Rice),Kharif,19.7,7582.0,2166.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,128,59,55,6.4,970.6,25.0,Paddy (Rice),Kharif,24.1,7682.0,2191.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,118,63,60,6.4,985.3,32.2,Paddy (Rice),Kharif,21.0,7921.0,2440.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,126,48,47,6.1,1209.4,26.0,Paddy (Rice),Kharif,20.3,7808.0,2219.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,104,42,53,6.2,1095.8,24.1,Paddy (Rice),Kharif,19.0,7560.0,2312.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,68,32,59,5.9,1028.4,23.8,Paddy (Rice),Kharif,22.4,8323.0,2421.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,89,59,62,5.7,1224.6,24.3,Paddy (Rice),Kharif,27.5,7593.0,2174.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,113,65,66,5.8,1195.2,27.4,Paddy (Rice),Kharif,26.2,7538.0,2405.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,103,48,50,7.0,1026.5,26.8,Paddy (Rice),Kharif,22.3,7821.0,2272.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,119,66,60,6.2,1145.4,30.1,Paddy (Rice),Kharif,28.1,8361.0,2440.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,106,40,42,6.0,1233.7,24.7,Paddy (Rice),Kharif,30.2,8218.0,2272.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Loamy,65,54,54,6.1,1345.9,26.4,Paddy (Rice),Kharif,21.7,8306.0,2472.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,94,52,54,6.4,972.1,24.0,Paddy (Rice),Kharif,27.4,7603.0,2253.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,110,57,45,6.0,1100.1,24.8,Paddy (Rice),Kharif,30.0,8132.0,2344.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,88,48,38,6.0,989.8,20.1,Paddy (Rice),Kharif,29.3,8186.0,2296.0,November,Nov 05–Nov 22,Medium
Uttarakhand,Udham Singh Nagar,Clay,178,72,138,7.5,1236.1,26.5,Sugarcane,Annual,372.6,18490.0,347.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,203,75,122,6.9,918.5,26.0,Sugarcane,Annual,298.7,18883.0,377.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,199,85,109,7.3,1290.3,25.1,Sugarcane,Annual,352.8,19618.0,351.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,180,82,119,7.1,1203.6,23.6,Sugarcane,Annual,411.3,17983.0,349.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,202,97,126,6.9,1231.4,23.2,Sugarcane,Annual,266.2,19555.0,353.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,173,90,115,6.9,1184.2,24.8,Sugarcane,Annual,437.0,19779.0,357.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,187,63,109,7.1,1252.5,28.1,Sugarcane,Annual,284.1,18098.0,338.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,153,68,112,6.7,1261.1,27.0,Sugarcane,Annual,303.6,18122.0,380.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,191,81,122,6.9,973.9,23.8,Sugarcane,Annual,350.7,19951.0,350.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,171,84,116,7.1,1284.9,24.6,Sugarcane,Annual,431.5,17637.0,340.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,179,87,125,7.2,1124.5,23.3,Sugarcane,Annual,299.8,17840.0,371.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,196,92,137,7.1,1141.9,25.9,Sugarcane,Annual,414.1,18343.0,362.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,184,76,128,6.9,1219.7,25.4,Sugarcane,Annual,398.6,18762.0,363.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,174,79,118,6.8,1049.1,25.5,Sugarcane,Annual,400.4,18108.0,364.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,171,67,113,7.4,1238.0,26.3,Sugarcane,Annual,423.7,18402.0,361.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,165,89,105,7.0,933.5,28.6,Sugarcane,Annual,335.6,19311.0,383.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,195,73,113,6.6,964.8,24.3,Sugarcane,Annual,404.8,18692.0,348.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,181,76,123,6.8,881.4,21.6,Sugarcane,Annual,350.5,19824.0,382.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,188,70,116,6.9,944.4,23.6,Sugarcane,Annual,267.3,18473.0,369.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,164,60,115,6.8,1102.7,27.4,Sugarcane,Annual,434.1,19252.0,334.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,170,79,114,7.0,1078.4,24.9,Sugarcane,Annual,426.7,18413.0,341.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,193,72,111,6.8,1247.9,23.0,Sugarcane,Annual,390.4,19558.0,358.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,172,85,113,7.0,1194.3,23.7,Sugarcane,Annual,396.8,19971.0,338.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,203,91,134,7.3,1092.1,24.1,Sugarcane,Annual,408.4,18566.0,374.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,190,82,119,6.9,1001.3,24.4,Sugarcane,Annual,418.2,18039.0,362.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,161,84,120,7.1,1024.0,22.5,Sugarcane,Annual,401.7,19378.0,334.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,184,95,116,6.8,942.4,24.6,Sugarcane,Annual,338.7,19292.0,346.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,167,80,110,7.0,1129.6,24.2,Sugarcane,Annual,284.1,19308.0,345.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,176,72,121,6.9,999.5,23.5,Sugarcane,Annual,373.0,18694.0,334.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,182,60,118,6.5,1174.3,22.4,Sugarcane,Annual,322.2,19475.0,376.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,191,95,119,6.9,1170.7,29.6,Sugarcane,Annual,333.7,19012.0,374.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,177,70,113,7.0,1152.3,25.7,Sugarcane,Annual,410.1,19834.0,378.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,190,76,136,7.1,1250.7,24.1,Sugarcane,Annual,390.5,19364.0,375.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,205,103,118,7.0,1203.2,29.1,Sugarcane,Annual,436.7,17900.0,365.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,183,88,133,7.0,1066.3,25.9,Sugarcane,Annual,461.4,19664.0,370.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,183,84,106,7.2,858.3,22.8,Sugarcane,Annual,274.8,19516.0,372.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,183,82,128,7.1,1429.8,27.5,Sugarcane,Annual,297.2,18409.0,347.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,171,78,113,7.7,1183.5,25.1,Sugarcane,Annual,387.0,17780.0,347.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,199,85,123,6.9,1255.8,24.9,Sugarcane,Annual,409.8,19856.0,364.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,178,97,133,7.1,994.3,27.1,Sugarcane,Annual,295.4,19437.0,369.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,170,70,122,7.5,1194.5,23.9,Sugarcane,Annual,402.6,18047.0,339.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,171,69,130,7.1,1025.5,25.0,Sugarcane,Annual,363.8,19460.0,367.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,197,72,126,6.7,1115.9,24.3,Sugarcane,Annual,383.2,19271.0,380.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,186,89,103,6.6,1125.0,24.6,Sugarcane,Annual,397.8,19893.0,379.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,198,76,119,6.3,988.7,25.6,Sugarcane,Annual,346.0,17584.0,348.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,183,99,130,6.6,890.4,23.2,Sugarcane,Annual,313.7,18835.0,368.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,211,87,124,7.0,1213.4,26.0,Sugarcane,Annual,375.2,18333.0,360.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,154,102,118,7.1,1083.2,25.9,Sugarcane,Annual,430.6,19184.0,382.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,185,84,130,6.9,932.6,23.8,Sugarcane,Annual,336.5,17627.0,346.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,189,85,119,7.5,1021.4,22.6,Sugarcane,Annual,418.1,19555.0,337.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,171,81,126,7.1,1253.0,24.5,Sugarcane,Annual,451.5,17907.0,361.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,171,82,104,7.1,1064.7,23.3,Sugarcane,Annual,419.3,19273.0,356.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,181,84,120,6.7,1116.3,25.1,Sugarcane,Annual,439.0,19256.0,341.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,186,73,107,6.9,1179.1,24.0,Sugarcane,Annual,287.1,18551.0,346.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,178,67,112,6.9,877.2,25.3,Sugarcane,Annual,294.4,18576.0,338.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,171,70,126,6.6,1167.4,22.8,Sugarcane,Annual,404.5,17576.0,373.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,208,57,118,7.5,1111.2,22.4,Sugarcane,Annual,435.4,18691.0,379.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,158,55,128,7.3,1391.8,25.8,Sugarcane,Annual,435.1,19508.0,340.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,168,57,101,7.4,901.5,26.9,Sugarcane,Annual,333.6,19378.0,359.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,181,65,98,7.3,1080.4,20.2,Sugarcane,Annual,422.6,19273.0,361.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,168,92,117,7.3,1023.1,25.4,Sugarcane,Annual,275.6,19915.0,355.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,168,65,109,7.3,920.9,22.7,Sugarcane,Annual,261.7,19263.0,339.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,185,76,116,7.0,1153.2,22.3,Sugarcane,Annual,390.6,19569.0,378.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,182,69,125,6.7,1066.4,25.6,Sugarcane,Annual,398.5,18000.0,375.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,156,89,140,6.5,983.3,26.5,Sugarcane,Annual,343.6,19863.0,337.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,151,83,119,6.8,1080.1,26.9,Sugarcane,Annual,432.3,17603.0,375.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,180,68,141,7.3,1169.5,25.3,Sugarcane,Annual,396.1,18311.0,361.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,181,66,122,6.9,1121.2,24.6,Sugarcane,Annual,402.0,17604.0,383.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,159,95,104,6.7,1160.9,21.0,Sugarcane,Annual,381.4,17861.0,374.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,178,75,132,6.9,1195.9,25.9,Sugarcane,Annual,278.7,18155.0,337.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,176,81,108,6.6,1244.2,22.3,Sugarcane,Annual,436.0,19677.0,365.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Alluvial,165,80,120,6.5,1368.5,23.5,Sugarcane,Annual,396.2,19545.0,371.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,185,76,130,7.4,927.0,25.3,Sugarcane,Annual,362.0,18802.0,375.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,164,70,131,6.8,964.7,25.8,Sugarcane,Annual,323.3,18098.0,383.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,169,72,129,7.3,1154.5,24.1,Sugarcane,Annual,270.9,19129.0,374.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,158,71,117,6.7,1039.0,22.4,Sugarcane,Annual,398.4,19717.0,356.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Loamy,191,79,114,7.5,1354.7,22.2,Sugarcane,Annual,406.7,19588.0,343.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,165,86,98,6.8,1006.7,27.0,Sugarcane,Annual,370.8,18111.0,373.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,157,68,134,6.9,1268.4,21.8,Sugarcane,Annual,402.7,19112.0,358.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Sandy Loam,186,74,125,7.3,988.7,25.4,Sugarcane,Annual,260.9,19208.0,368.0,January,Jan 10–Feb 15,Low
Uttarakhand,Udham Singh Nagar,Clay,134,46,34,6.6,1078.2,27.2,Maize,Kharif,14.0,5406.0,2065.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Loamy,142,62,49,6.0,940.8,25.1,Maize,Kharif,20.9,5362.0,2217.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,92,59,26,6.9,1202.9,27.1,Maize,Kharif,15.4,5179.0,2017.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,123,54,46,6.4,1155.9,25.2,Maize,Kharif,11.7,5291.0,2210.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Alluvial,125,67,46,6.3,1020.8,22.1,Maize,Kharif,14.4,5107.0,2074.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Loamy,122,51,49,6.2,1201.3,23.6,Maize,Kharif,16.2,5358.0,2224.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,138,52,49,6.4,1032.8,27.5,Maize,Kharif,17.1,5528.0,2054.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Loamy,108,58,43,6.3,1115.1,28.6,Maize,Kharif,18.1,5444.0,2036.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Clay,124,47,44,6.3,851.1,21.7,Maize,Kharif,15.0,5505.0,2060.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,115,61,43,6.5,1032.4,25.7,Maize,Kharif,16.3,5275.0,2074.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,119,64,41,6.3,1188.2,25.4,Maize,Kharif,14.8,5244.0,2250.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Clay,130,60,52,6.3,1121.2,25.9,Maize,Kharif,10.4,5243.0,2012.0,October,Oct 15–Nov 05,Medium
Uttarakhand,Udham Singh Nagar,Sandy Loam,151,48,77,6.9,1322.5,27.1,Maize,Kharif,16.5,5246.0,2191.0,October,Oct 15–Nov 05,Medium
