location,zone_id,ward,rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,data_source
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,46.9,157.9,368.3,170.5,262.56,0.46,1.68,87.7,0.8,15,1,67.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,40.0,160.9,350.4,195.9,262.31,0.34,1.84,90.0,0.79,15,1,64.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.0,158.6,390.0,189.5,262.57,0.39,1.76,87.9,0.76,15,1,68.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,41.9,155.5,358.9,194.0,263.03,0.46,1.94,88.3,0.78,15,1,64.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,39.9,156.7,384.9,194.3,262.57,0.41,1.87,87.6,0.79,15,1,69.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,45.3,151.3,391.8,187.5,262.43,0.4,1.79,87.8,0.84,15,1,69.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,42.2,162.5,375.6,184.2,262.34,0.48,1.68,87.7,0.79,15,1,69.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,45.9,134.0,426.1,184.7,262.46,0.5,1.85,88.9,0.88,15,1,65.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,42.0,196.6,383.9,195.7,262.25,0.4,1.79,87.5,0.83,15,1,64.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.0,177.2,408.1,197.3,262.94,0.35,1.93,88.3,0.78,15,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,41.3,171.6,335.2,186.6,262.52,0.39,1.7,88.1,0.77,15,1,68.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,35.7,172.8,359.5,193.2,262.52,0.37,1.82,87.6,0.82,15,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,49.0,179.7,327.7,180.9,263.13,0.4,1.77,88.2,0.89,15,1,64.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,47.3,152.9,364.1,193.9,262.44,0.38,1.75,87.7,0.79,15,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,40.7,183.7,301.9,206.0,262.33,0.42,1.83,86.2,0.85,15,1,65.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,39.4,172.9,383.5,186.1,262.75,0.43,1.64,88.5,0.79,15,1,66.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,39.3,151.6,367.1,178.8,262.35,0.42,1.77,86.5,0.83,15,1,66.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,48.9,141.6,301.0,188.2,262.44,0.46,1.75,88.6,0.79,15,1,67.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.4,175.0,277.1,190.9,262.42,0.41,1.67,86.6,0.82,15,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,44.3,152.2,339.1,200.6,262.35,0.35,1.85,86.8,0.8,15,1,65.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.0,152.8,391.4,177.5,262.38,0.41,1.71,87.2,0.76,15,1,68.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,50.9,183.2,349.3,178.3,262.33,0.39,1.71,87.9,0.8,15,1,69.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,40.9,157.6,339.6,191.1,262.61,0.37,1.75,90.4,0.78,15,1,69.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,45.8,153.4,346.3,180.3,262.85,0.41,1.76,87.9,0.79,15,1,66.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.4,147.8,301.0,196.6,262.56,0.41,1.88,86.5,0.81,15,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,43.9,136.0,365.1,183.0,262.13,0.42,1.86,88.0,0.82,15,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,43.7,186.1,320.6,191.2,262.72,0.45,1.82,88.3,0.75,15,1,64.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,46.6,252.7,390.0,268.3,262.14,0.37,1.75,88.9,0.81,15,1,68.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,59.2,250.6,548.7,247.3,262.15,0.31,1.78,89.8,0.84,15,1,68.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,49.8,209.0,479.5,248.0,262.46,0.38,1.72,89.9,0.83,15,1,69.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,57.7,205.5,550.4,240.2,262.43,0.4,1.92,87.4,0.76,15,1,64.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,48.8,246.6,511.9,232.7,262.64,0.44,1.83,89.4,0.78,15,1,69.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,51.8,208.3,465.0,237.3,262.32,0.4,1.77,89.3,0.81,15,1,69.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,45.0,217.8,499.9,238.8,262.65,0.36,1.75,88.1,0.78,15,1,68.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,57.0,209.3,429.7,251.8,262.58,0.42,1.65,87.3,0.78,15,1,68.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,61.6,226.6,437.7,235.2,262.2,0.44,1.66,90.1,0.86,15,1,68.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,62.1,216.1,454.0,238.9,262.41,0.4,1.66,87.4,0.74,15,1,69.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,48.5,222.1,533.7,240.1,262.48,0.38,1.98,88.6,0.84,15,1,68.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,62.7,220.9,336.7,233.5,262.44,0.35,1.83,88.7,0.76,15,1,68.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,52.0,220.2,489.7,236.0,262.52,0.4,1.86,87.7,0.83,15,1,68.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,52.4,172.3,476.1,241.6,262.49,0.38,1.7,87.5,0.85,15,1,65.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,60.9,211.9,495.0,255.2,262.43,0.3,1.84,87.0,0.75,15,1,67.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,50.7,204.8,533.1,240.2,262.65,0.46,1.71,87.9,0.87,15,1,67.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,44.2,195.1,381.1,249.0,262.31,0.37,1.95,89.2,0.79,15,1,66.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,64.7,211.8,449.1,242.6,262.6,0.34,2.06,86.0,0.9,15,1,68.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,48.2,194.7,489.7,238.6,262.33,0.38,1.9,87.8,0.81,15,1,66.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,45.8,194.1,592.9,235.8,262.53,0.45,1.7,88.3,0.79,15,1,65.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,51.9,246.2,475.4,255.1,262.5,0.42,1.87,89.3,0.79,15,1,69.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,54.9,192.7,530.9,223.9,262.34,0.42,1.89,87.0,0.87,15,1,64.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,56.3,218.6,420.0,241.4,262.47,0.47,1.99,89.3,0.78,15,1,64.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,53.3,223.0,503.1,233.2,262.51,0.45,1.69,88.2,0.84,15,1,66.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,47.1,215.2,499.8,232.0,262.77,0.41,1.88,88.3,0.8,15,1,66.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,53.0,209.0,470.9,252.6,263.16,0.4,1.77,87.8,0.89,15,1,68.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,41.3,228.2,457.5,248.2,262.67,0.37,1.71,87.3,0.81,15,1,66.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,47.9,197.9,555.1,235.3,262.14,0.42,1.69,86.8,0.83,15,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,54.6,201.2,416.0,219.8,262.45,0.37,1.86,88.6,0.72,15,1,67.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,55.7,189.8,428.0,239.3,262.81,0.39,1.94,88.4,0.8,15,1,66.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,54.8,224.6,497.3,248.3,262.52,0.36,1.94,88.5,0.79,15,1,66.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,47.3,191.1,528.1,233.9,262.2,0.43,1.82,86.7,0.86,15,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,60.9,237.1,484.4,242.8,262.78,0.37,1.84,87.3,0.75,15,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,51.5,211.6,394.0,247.4,262.48,0.38,1.83,90.0,0.83,15,1,68.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,51.6,197.8,467.7,238.2,262.4,0.34,1.68,88.9,0.83,15,1,69.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,36.2,143.4,275.7,123.7,262.47,0.39,1.68,86.9,0.78,15,1,69.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,37.5,123.9,295.0,124.0,262.74,0.42,1.77,88.2,0.73,15,1,69.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,35.4,131.3,314.5,115.1,262.33,0.47,1.83,88.9,0.72,15,1,64.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,35.8,121.6,255.8,108.4,262.51,0.38,1.67,90.1,0.79,15,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,32.6,111.9,286.1,115.9,262.32,0.33,1.78,89.1,0.85,15,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.0,113.8,289.4,102.0,262.58,0.41,1.56,91.0,0.83,15,1,69.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,33.9,149.8,268.9,117.1,262.28,0.41,1.68,87.2,0.8,15,1,66.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,34.4,139.7,266.2,95.6,262.38,0.43,1.86,88.3,0.82,15,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,32.8,104.1,311.5,113.1,262.54,0.42,1.9,89.2,0.77,15,1,65.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,39.0,128.1,327.6,101.2,262.39,0.41,1.59,88.9,0.75,15,1,68.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.0,103.5,240.4,106.9,262.44,0.43,1.91,89.5,0.81,15,1,68.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,37.5,142.4,335.9,98.6,262.27,0.32,1.62,87.6,0.8,15,1,69.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,36.1,147.2,212.1,98.9,262.3,0.37,1.8,86.2,0.83,15,1,68.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,35.4,123.8,260.3,121.7,262.33,0.32,1.84,88.8,0.82,15,1,64.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,40.3,140.8,282.0,118.1,262.37,0.42,1.7,89.5,0.82,15,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,32.2,140.0,295.7,108.4,261.92,0.39,1.78,87.7,0.76,15,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,35.9,130.1,354.3,114.1,262.47,0.36,1.76,88.5,0.81,15,1,70.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,34.4,113.8,314.3,114.5,262.62,0.45,1.98,88.2,0.77,15,1,64.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,34.2,158.0,272.5,109.7,262.55,0.4,1.71,87.8,0.88,15,1,69.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,37.2,112.5,342.8,121.7,262.57,0.41,1.83,88.2,0.71,15,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,31.4,135.2,311.1,111.7,262.3,0.41,1.85,88.6,0.81,15,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,34.5,123.7,252.8,116.0,262.19,0.4,1.76,87.4,0.79,15,1,69.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,35.0,120.2,287.4,107.7,262.55,0.47,1.85,87.9,0.74,15,1,66.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.5,135.9,261.2,107.8,262.35,0.39,1.93,87.1,0.78,15,1,69.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,32.8,136.9,325.8,110.4,262.66,0.38,2.03,90.0,0.76,15,1,64.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,40.2,111.5,290.4,107.2,262.37,0.41,2.02,88.9,0.82,15,1,66.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,34.0,153.1,324.0,106.4,262.14,0.48,1.76,88.0,0.85,15,1,69.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,30.9,145.9,271.0,113.9,262.46,0.36,1.88,88.6,0.79,15,1,65.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,33.0,122.5,280.3,119.0,262.84,0.41,1.8,87.8,0.85,15,1,69.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,32.7,125.5,278.7,113.3,262.58,0.42,1.86,86.4,0.82,15,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,38.5,144.8,281.6,112.9,262.54,0.42,1.69,87.4,0.82,15,1,66.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,31.8,121.9,286.8,118.6,262.28,0.35,1.74,87.0,0.79,15,1,67.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,30.4,126.8,249.5,120.5,262.79,0.33,1.89,88.6,0.86,15,1,66.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,29.7,135.7,299.4,94.5,262.42,0.44,1.89,85.3,0.84,15,1,68.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,33.2,112.4,305.1,123.8,262.52,0.47,1.83,88.4,0.81,15,1,64.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,24.6,71.3,216.2,87.6,262.61,0.38,1.77,87.9,0.82,15,1,69.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,23.8,83.3,214.3,76.7,262.43,0.4,1.82,87.8,0.83,15,1,69.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,22.3,103.7,199.9,88.2,262.27,0.39,1.93,86.8,0.8,15,1,67.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,27.7,74.9,181.4,79.9,262.32,0.44,1.82,88.4,0.84,15,1,66.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,23.3,79.4,178.4,83.2,262.67,0.36,1.81,88.7,0.73,15,1,67.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,22.1,90.7,182.0,73.6,262.64,0.45,1.82,87.4,0.86,15,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,23.7,78.9,243.8,86.4,262.49,0.42,1.9,88.0,0.86,15,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,22.2,79.2,184.2,82.5,262.63,0.41,1.62,89.0,0.72,15,1,68.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,24.5,93.2,209.9,73.5,262.38,0.43,1.69,88.2,0.79,15,1,65.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,19.2,86.6,176.1,73.7,262.65,0.41,1.88,87.8,0.71,15,1,68.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,28.4,82.3,221.9,81.3,262.55,0.43,1.81,88.6,0.81,15,1,66.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,16.7,102.4,217.5,89.2,262.34,0.4,1.73,89.8,0.8,15,1,65.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,23.5,73.8,226.4,83.2,262.73,0.44,1.78,88.5,0.85,15,1,68.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,22.6,98.9,193.8,97.0,262.75,0.38,1.69,87.7,0.83,15,1,64.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,20.2,92.5,204.2,77.0,262.57,0.39,1.88,88.8,0.8,15,1,67.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,24.9,95.1,242.9,89.7,262.49,0.36,1.84,87.8,0.8,15,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,21.6,78.1,182.1,88.1,262.45,0.34,1.76,88.7,0.84,15,1,66.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,25.4,95.9,211.5,79.3,262.43,0.39,1.94,87.8,0.78,15,1,69.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,23.3,85.4,227.2,70.2,262.63,0.39,2.0,87.6,0.81,15,1,65.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,24.3,90.4,190.0,72.4,262.55,0.42,1.89,88.2,0.75,15,1,67.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,25.7,93.0,195.2,74.5,262.46,0.47,1.82,87.8,0.8,15,1,66.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,23.6,89.8,198.5,63.0,262.53,0.39,1.87,86.8,0.82,15,1,68.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,24.1,90.9,207.2,93.1,262.75,0.32,1.94,86.3,0.87,15,1,65.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,22.9,82.0,186.5,77.6,262.3,0.48,1.8,87.2,0.79,15,1,64.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,26.9,99.1,191.9,81.9,262.49,0.38,1.73,88.3,0.82,15,1,64.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,20.2,74.5,206.9,76.9,262.56,0.4,1.66,88.0,0.78,15,1,69.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,24.8,83.6,199.5,94.9,262.55,0.39,1.83,88.7,0.78,15,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,22.0,86.6,201.0,76.8,262.6,0.4,1.67,88.7,0.84,15,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,24.6,102.2,196.1,81.2,262.49,0.32,1.51,87.8,0.76,15,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,25.5,83.9,208.5,72.8,262.55,0.45,1.75,86.3,0.82,15,1,65.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,23.7,95.3,159.7,69.9,262.65,0.35,1.91,88.0,0.81,15,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,22.8,97.1,214.1,78.9,262.45,0.34,1.84,88.2,0.73,15,1,69.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,26.6,88.1,190.4,84.1,262.22,0.33,1.76,87.7,0.82,15,1,68.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,23.5,89.2,183.6,83.0,262.46,0.37,1.82,86.7,0.81,15,1,67.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,21.3,92.8,221.9,68.8,262.61,0.42,1.91,89.0,0.73,15,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,17.6,67.3,130.7,64.7,262.3,0.32,1.78,88.2,0.83,15,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Ganeshpur / Roorkee Station,ZONE-RK04,Ward 08,20.2,68.0,131.8,55.4,262.62,0.38,1.67,87.2,0.82,15,1,69.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
