state,district,isro_atlas_rank,geographic_region,lithology,elevation_m,slope_deg,soil_thickness_m,soil_saturation_pct,vegetation_ndvi,rainfall_1h_mm,rainfall_24h_mm,previous_7d_rainfall_mm,landslide_probability,landslide_occurred,data_source
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,837.0,30.5,3.6,68.3,0.52,22.9,147.6,391.4,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,787.0,28.3,2.5,33.6,0.31,1.7,5.2,24.6,0.3897,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,709.0,29.6,1.8,99.0,0.22,62.2,179.9,639.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,859.0,35.6,2.3,19.6,0.53,2.2,9.8,41.8,0.4573,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,761.0,33.2,2.6,16.1,0.46,2.9,14.7,41.4,0.4712,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,727.0,40.5,2.3,51.6,0.8,21.4,64.2,218.1,0.9938,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,652.0,23.8,2.2,47.7,0.51,12.1,53.3,199.4,0.9122,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,780.0,31.0,4.2,99.0,0.63,186.4,596.8,3110.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,845.0,38.0,1.6,35.6,0.28,18.0,52.6,170.4,0.9853,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,766.0,35.1,2.1,42.6,0.69,16.4,48.2,177.0,0.9594,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,795.0,27.7,1.1,94.0,0.47,83.7,252.0,637.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,579.0,30.8,3.3,37.5,0.73,9.7,32.4,102.1,0.7924,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,829.0,19.0,3.5,60.5,0.25,19.4,64.8,344.3,0.9929,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,675.0,38.8,1.6,22.0,0.49,3.5,14.9,50.7,0.6114,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,763.0,33.7,1.4,56.5,0.33,19.3,72.6,314.5,0.997,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,531.0,35.0,2.3,44.0,0.77,14.6,60.0,185.3,0.9684,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,647.0,38.4,4.4,35.3,0.29,3.7,20.6,75.6,0.928,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,926.0,33.6,3.5,99.0,0.43,37.1,139.3,762.4,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,645.0,24.7,2.8,99.0,0.35,54.5,176.6,782.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,823.0,34.4,3.5,99.0,0.69,114.7,409.2,2070.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,639.0,32.4,3.1,99.0,0.6,52.5,186.4,915.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,878.0,27.8,3.9,35.4,0.5,9.1,33.7,112.7,0.8411,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,414.0,30.8,1.7,21.2,0.61,0.4,2.5,13.0,0.1602,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,673.0,34.3,3.0,84.7,0.62,17.2,90.7,488.2,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,961.0,24.5,3.9,29.6,0.5,1.1,7.4,21.5,0.2822,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,779.0,36.7,2.7,50.0,0.8,20.2,68.4,203.4,0.9906,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,790.0,33.0,3.1,87.7,0.28,29.6,163.8,556.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,389.0,28.1,2.1,45.9,0.8,11.2,53.2,191.7,0.8881,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,651.0,35.3,2.8,29.8,0.79,5.8,26.9,90.2,0.7015,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,683.0,28.0,1.8,91.6,0.46,22.1,133.6,638.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,980.0,42.5,2.0,42.0,0.32,4.4,24.8,112.4,0.9424,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,825.0,26.5,3.0,79.0,0.67,22.0,130.7,516.2,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,758.0,30.6,0.3,85.9,0.6,21.3,87.9,466.9,0.9991,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,603.0,27.3,2.6,20.4,0.29,1.4,8.4,30.7,0.3198,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,789.0,28.6,1.7,52.3,0.76,8.2,50.7,194.9,0.881,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,664.0,36.7,3.8,60.0,0.61,13.3,82.9,402.6,0.9992,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,907.0,27.3,1.8,80.7,0.72,31.1,104.9,564.4,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,858.0,32.6,3.7,28.9,0.31,1.6,4.8,13.8,0.5695,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,690.0,33.8,2.3,99.0,0.47,66.6,275.6,1119.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,860.0,34.3,0.8,52.2,0.75,23.8,74.2,265.9,0.9911,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,520.0,34.3,3.2,27.7,0.71,4.1,14.4,61.7,0.5634,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,845.0,33.8,3.1,35.1,0.38,6.8,28.6,137.3,0.9019,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,709.0,29.9,2.2,30.9,0.24,13.5,43.9,177.9,0.9433,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,946.0,25.4,2.0,99.0,0.35,87.1,258.6,850.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,721.0,20.7,2.7,35.2,0.66,13.2,38.2,120.9,0.6219,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,671.0,38.1,2.0,34.3,0.38,6.3,18.5,85.4,0.8364,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,852.0,36.7,1.2,99.0,0.24,120.4,610.9,2223.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,612.0,42.1,2.5,57.3,0.25,22.4,84.5,246.0,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,835.0,33.3,1.9,34.2,0.25,5.3,18.5,87.1,0.7701,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,792.0,40.2,3.0,99.0,0.56,72.5,263.2,1193.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,932.0,30.7,0.3,42.6,0.2,11.2,41.5,168.9,0.9152,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,716.0,29.8,2.9,72.0,0.21,19.2,94.0,477.8,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,749.0,36.8,2.7,80.4,0.77,51.8,153.3,492.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,670.0,34.7,2.2,38.1,0.49,7.1,37.0,141.0,0.9001,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,642.0,34.9,2.0,99.0,0.79,82.6,270.8,853.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,667.0,28.4,2.6,28.4,0.61,6.1,25.4,89.9,0.5558,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,690.0,37.7,2.7,88.6,0.57,29.4,146.4,594.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,812.0,33.5,1.3,45.8,0.36,12.4,53.9,184.4,0.9688,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,869.0,41.5,3.7,99.0,0.8,73.3,240.9,831.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,939.0,30.0,2.2,17.9,0.7,2.3,8.9,28.6,0.1944,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,733.0,33.1,2.0,82.9,0.39,27.1,95.1,506.0,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,814.0,26.4,1.8,43.8,0.35,15.7,54.5,200.7,0.9541,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,665.0,31.4,2.1,40.7,0.67,15.6,59.6,193.1,0.9577,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,713.0,35.5,2.5,99.0,0.46,53.1,170.2,804.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,672.0,43.4,2.3,99.0,0.74,32.6,165.1,837.3,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,867.0,33.2,3.3,23.0,0.2,2.1,10.8,35.8,0.6575,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,544.0,34.0,3.1,35.8,0.34,6.9,30.4,142.0,0.9202,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,916.0,27.0,1.9,99.0,0.84,35.0,231.8,742.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,755.0,40.9,2.4,21.9,0.35,0.7,3.5,18.6,0.6233,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,606.0,28.3,4.1,27.2,0.68,4.8,17.8,93.9,0.5604,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,834.0,40.8,2.6,75.0,0.78,19.7,95.2,510.1,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,727.0,37.8,3.4,49.4,0.67,17.9,67.3,219.0,0.9946,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,748.0,30.6,1.7,99.0,0.55,30.9,168.2,851.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,646.0,35.7,2.4,44.8,0.45,7.7,49.6,153.7,0.9615,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,798.0,34.1,1.2,99.0,0.64,71.4,282.8,942.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,787.0,31.7,2.2,99.0,0.27,27.4,154.0,725.4,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,991.0,35.1,3.4,49.5,0.21,27.9,102.6,290.1,0.9997,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,651.0,22.1,2.3,72.5,0.79,26.5,146.9,503.4,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,741.0,37.4,3.1,31.0,0.32,7.6,34.4,127.0,0.9454,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,668.0,42.8,2.6,39.1,0.35,4.8,19.1,78.6,0.9246,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,753.0,34.1,2.3,51.7,0.4,14.0,53.2,264.2,0.9897,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,737.0,37.4,2.4,58.6,0.44,18.0,115.3,412.7,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,548.0,32.9,3.2,72.7,0.48,16.2,78.5,414.3,0.9992,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,231.0,30.0,3.6,99.0,0.34,34.3,182.1,765.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,907.0,33.4,2.1,75.3,0.23,31.7,151.6,398.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,539.0,32.4,1.8,45.4,0.32,9.2,59.9,214.5,0.9766,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,908.0,24.5,1.9,86.6,0.8,37.3,156.0,608.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,759.0,31.0,2.5,45.0,0.46,11.8,54.4,238.1,0.9746,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,673.0,28.4,2.9,28.4,0.23,0.8,4.5,24.2,0.4093,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,699.0,22.9,3.3,20.0,0.83,0.5,1.8,7.9,0.0673,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,634.0,37.0,1.7,28.7,0.59,3.5,14.2,71.0,0.5895,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,929.0,36.3,1.4,67.3,0.82,36.0,150.4,381.0,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,355.0,29.2,2.3,23.5,0.55,0.4,1.7,7.4,0.1797,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,643.0,28.9,0.6,29.0,0.67,10.2,33.6,95.7,0.5162,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,816.0,33.2,2.2,89.1,0.58,37.0,132.1,519.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,541.0,33.2,1.9,31.6,0.85,5.3,18.8,90.9,0.4765,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,570.0,33.4,3.8,88.6,0.35,43.4,134.2,636.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,617.0,32.5,3.1,78.1,0.27,26.1,92.3,445.0,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,762.0,28.0,1.9,36.7,0.49,9.9,37.7,136.0,0.8009,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,834.0,29.9,4.6,55.3,0.78,12.1,54.2,290.3,0.9858,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,803.0,44.1,2.4,99.0,0.4,49.3,163.3,707.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,883.0,31.9,3.2,60.1,0.55,30.4,91.0,343.0,0.9994,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,750.0,31.7,2.5,80.0,0.85,31.1,96.8,447.1,0.9997,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,833.0,33.6,2.1,25.3,0.31,1.9,6.1,32.8,0.4825,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,799.0,30.2,1.4,30.9,0.53,4.1,12.7,63.5,0.3861,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,781.0,32.1,4.2,15.0,0.21,2.6,10.3,28.1,0.632,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,773.0,22.9,3.0,80.6,0.34,41.7,147.7,483.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,708.0,27.1,1.3,99.0,0.79,45.3,210.6,681.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,704.0,27.5,3.6,43.6,0.69,4.8,22.5,96.1,0.6449,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,731.0,36.1,2.7,68.2,0.76,15.1,63.9,344.5,0.9965,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,900.0,37.3,2.2,16.3,0.41,0.4,2.6,7.1,0.3938,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,858.0,35.4,1.7,15.0,0.82,1.8,7.1,31.7,0.2094,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,646.0,32.6,4.1,70.1,0.47,30.1,122.9,449.3,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,812.0,30.6,0.9,50.6,0.46,11.7,69.5,229.3,0.9743,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,699.0,31.6,1.5,20.9,0.74,5.4,22.2,70.9,0.3705,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,731.0,37.5,2.2,99.0,0.23,99.6,343.6,1020.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,940.0,37.7,3.0,17.7,0.84,0.3,1.1,5.1,0.2638,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,732.0,35.0,2.5,36.1,0.76,7.5,24.4,101.3,0.7432,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,725.0,28.5,2.7,35.7,0.71,19.9,69.9,211.9,0.9705,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,814.0,37.5,2.9,55.0,0.63,22.3,95.2,363.7,0.9994,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,909.0,31.7,2.7,99.0,0.79,117.9,422.0,1182.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,813.0,30.9,3.1,39.6,0.66,9.9,32.9,132.5,0.8483,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,670.0,30.7,2.8,99.0,0.65,55.5,165.2,610.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,921.0,26.7,1.9,40.3,0.46,9.1,43.4,128.5,0.8151,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,724.0,29.2,3.9,44.1,0.52,21.4,61.7,228.2,0.9898,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,861.0,27.3,2.0,41.3,0.21,9.6,42.9,190.0,0.9289,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,768.0,38.4,1.7,60.9,0.46,15.7,94.4,314.0,0.9989,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,815.0,36.5,2.1,56.2,0.76,19.6,57.1,262.2,0.9907,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,888.0,30.3,2.7,99.0,0.43,45.1,146.9,621.4,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,816.0,26.1,3.3,33.4,0.31,8.2,34.5,102.4,0.8145,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,694.0,39.8,3.7,39.9,0.7,7.4,48.0,223.5,0.9804,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,439.0,39.3,2.2,26.4,0.33,3.8,22.4,107.9,0.8628,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,926.0,30.1,2.9,24.5,0.32,2.3,10.1,49.5,0.4999,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,709.0,36.4,2.6,32.9,0.72,3.9,11.9,64.9,0.5898,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,671.0,37.5,2.9,99.0,0.74,25.2,166.6,603.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,755.0,32.0,3.3,32.0,0.68,10.7,35.9,117.4,0.8479,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,499.0,25.4,3.8,41.3,0.82,8.8,29.9,144.0,0.7107,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,879.0,22.8,2.0,99.0,0.83,37.7,136.3,714.3,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,544.0,34.2,1.0,28.9,0.75,0.8,3.5,11.1,0.183,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,651.0,22.9,1.9,81.0,0.79,19.9,114.4,509.2,0.9992,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,775.0,25.9,1.0,99.0,0.55,40.1,222.4,830.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,639.0,25.0,3.0,53.3,0.41,11.5,76.7,223.1,0.9827,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,809.0,28.1,2.5,72.9,0.58,50.3,152.5,408.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,783.0,29.5,3.1,29.2,0.75,5.1,24.2,63.1,0.4958,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,776.0,29.8,2.7,22.5,0.7,0.4,1.5,6.8,0.1603,0,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,519.0,34.0,4.2,95.5,0.45,42.3,192.7,657.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,876.0,31.3,2.4,45.6,0.67,9.7,48.0,252.9,0.9514,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,720.0,26.7,2.3,31.9,0.67,11.2,33.2,98.9,0.6327,1,ISRO NRSC Landslide Atlas of India (2023)
Kerala,Thrissur,3,Western Ghats,Laterite & Charnockite,805.0,30.2,2.2,99.0,0.43,71.6,216.0,1100.3,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
